,ID1,ID2,start_time,end_time
240,WWYW,__YY,1265.0,1265.0
241,WGGR,WYBB,1260.0,1260.0
242,__YY,____(4),517.0,517.0
243,WGGR,YWRG,531.0,531.0
244,WGGR,YWRG,572.0,572.0
245,YWWB,____(3),1359.0,1359.0
246,_GB_,____(3),1320.0,1320.0
247,_GB_,____(3),1336.0,1336.0
248,WW_W,_G__,155.0,155.0
249,WW_W,_G__,172.0,172.0
250,WW_W,_G__,333.0,333.0
251,_WW_,__YY,13.0,13.0
252,RWY_,WWRG,139.0,139.0
253,RWY_,WWRG,237.0,237.0
254,RWY_,WWRG,293.0,293.0
255,WY__,_G__,19.0,19.0
256,WY__,_G__,22.0,22.0
257,____(4),white_legs,141.0,141.0
258,WWRG,white_legs,118.0,118.0
259,WWRG,white_legs,148.0,148.0
260,WWRG,white_legs,1286.0,1286.0
261,_G__,_WWR,124.0,124.0
262,_G__,_WWR,125.0,125.0
263,WW_W,____(5),3.0,3.0
264,WW_W,____(5),433.0,433.0
265,WGGR,YWWB,810.0,810.0
266,WGGR,YWWB,1266.0,1266.0
267,WWGR,YWWB,1345.0,1345.0
268,WWGR,YWWB,1381.0,1381.0
269,WWGR,WYBB,1346.0,1346.0
270,YWWB,__YY,74.0,74.0
271,WGGR,__YY,27.0,27.0
272,WGGR,__YY,30.0,30.0
273,WGGR,__YY,55.0,55.0
274,WGGR,__YY,59.0,59.0
275,WGGR,__YY,425.0,425.0
276,_BWW,_GB_,147.0,147.0
277,_BWW,_GB_,689.0,689.0
278,_BWW,_GB_,1148.0,1148.0
279,RWY_,_G__,9.0,9.0
280,GG_W,_RRR,103.0,103.0
281,GG_W,_RRR,104.0,104.0
282,GG_W,_RRR,139.0,139.0
283,GG_W,_RRR,665.0,665.0
284,_RYY,____(3),123.0,123.0
285,YWWB,____(4),1277.0,1277.0
286,YWWB,____(4),1317.0,1317.0
287,YWWB,____(4),1357.0,1357.0
288,WWRG,__YY,92.0,92.0
