ID1,ID2,time
227455,174508,0
227455,174508,525205
227455,174508,5017300
227455,174508,5374611
174508,227455,6212801
227455,222102,7200054
222102,244519,7712200
227455,222102,10915958
325903,222102,20243512
325903,227455,20485911
325903,222102,20485977
325903,222102,23305708
222102,244519,25953225
227455,222102,26205474
222102,244519,26470236
325903,222102,26497152
227455,223043,27412528
325903,222102,27930558
174508,227455,29720932
174508,227455,30763686
325903,222102,30786354
227455,174508,31022672
174508,227455,32131413
174508,227455,32131449
325903,222102,33320621
354612,68593,33987284
354612,68593,34206773
354612,68593,34327950
370085,174508,37587043
370085,68593,37623013
370085,68593,38827315
370085,68593,40192491
325903,227455,41018845
354612,207360,41069660
227455,325903,41306589
222102,244519,42949517
222102,7857,44072268
370085,194023,44278919
354612,271906,46170434
354612,271906,46574007
354612,271906,46607428
370085,194023,47294091
325903,222102,47880563
354612,68593,48755481
174508,207360,48817171
354612,64710,48977836
354612,207360,49002282
354612,64710,49058801
354612,194023,49577504
354612,222102,49622030
354612,222102,49622082
370085,68593,49893733
370085,194023,49964765
370085,207360,49964765
370085,68593,49964765
370085,194023,50068566
370085,194023,50233239
354612,64710,50844533
354612,64710,50878868
370085,194023,50998834
370085,68593,51016978
354612,223043,51389240
354612,223043,51389436
354612,223043,51389566
354612,223043,51475482
370085,68593,51959833
370085,68593,51960101
354612,68593,52569120
174508,68593,52607364
174508,68593,52626916
174508,68593,52691154
354612,223043,53030950
354612,244519,53237622
354612,271906,53237622
354612,64710,53478902
325903,222102,53967899
354612,194023,54270582
174508,68593,54514048
354612,244519,56147165
325903,222102,56279735
325903,222102,56287498
325903,222102,56485778
325903,222102,56608389
222102,194023,56874024
325903,222102,56982341
325903,222102,57088473
354612,64710,57955181
354612,194023,57955373
325903,222102,58103787
325903,222102,58184012
325903,222102,58345083
325903,222102,58347376
325903,222102,58417191
325903,222102,58589685
325903,222102,58611168
325903,222102,58623065
354612,68593,58866207
222102,244519,59131123
227455,325903,59364143
325903,222102,59455827
354612,223043,59645964
47869,68593,59710855
354612,68593,60164156
354612,271906,60166144
354612,271906,60250220
354612,271906,60250366
354612,271906,60309004
354612,244519,60338876
354612,271906,60343151
354612,207360,60382700
354612,207360,60383968
354612,222102,60417538
354612,222102,60421408
354612,194023,60487498
47869,68593,60589061
325903,222102,60598769
47869,68593,61108575
370085,194023,61175761
354612,68593,61292800
370085,223043,61383058
354612,271906,61459211
370085,47869,61609794
370085,47869,61610148
354612,271906,61627582
354612,271906,61627882
370085,354612,61715858
354612,271906,61761732
354612,194023,61897690
354612,194023,61898094
354612,271906,61898991
354612,194023,61898991
354612,64710,61898991
354612,68593,62361607
325903,222102,62405068
354612,119583,62498346
354612,271906,62498940
354612,194023,62654348
370085,354612,62657641
354612,244519,62678330
370085,47869,62750758
370085,47869,62750800
370085,194023,62984573
354612,271906,63075659
354612,271906,63076904
354612,64710,63137498
354612,194023,63520241
325903,222102,63558266
325903,222102,63563576
194023,223043,63675391
194023,271906,63675780
194023,271906,63677593
227455,174508,63685816
354612,223043,63706289
221892,64710,63755509
221892,64710,63756111
221892,64710,63794936
221892,416393,63795779
221892,64710,63845014
221892,181214,63935965
221892,64710,63946456
221892,181214,64011215
354612,271906,64058465
194023,417030,64063360
354612,271906,64110647
194023,140662,64154359
221892,417030,64381202
221892,64710,64399927
221892,64710,64399935
221892,181214,64400024
221892,64710,64402528
418818,64710,64449142
194023,223043,64457736
354612,64710,64492186
47869,68593,64657860
194023,223043,64721964
194023,244519,64726134
354612,271906,64744034
354612,271906,64744193
174508,68593,64873901
194023,327973,64913932
221892,64710,64967816
221892,64710,65142452
221892,64710,65144179
221892,64710,65144190
194023,223043,65338243
194023,354612,65362582
194023,68593,65413856
354612,327973,65432817
354612,325903,65432817
194023,223043,65667720
194023,68593,65667720
221892,64710,65851284
354612,271906,65999836
194023,244519,66014197
194023,223043,66112740
194023,244519,66205798
194023,327973,66214987
174508,68593,66461068
174508,405510,66526981
370085,174508,66537264
354612,271906,66560653
354612,64710,66643271
354612,271906,66650653
370085,354612,66722822
370085,68593,66747387
370085,68593,66747449
354612,207360,67252442
354612,207360,67263077
325903,222102,67666766
221892,417030,67668709
354612,244519,67687285
221892,64710,67752743
194023,244519,67757686
354612,244519,67764090
354612,68593,67766454
354612,68593,67766672
194023,327973,67780523
194023,222102,67842237
194023,68593,67845434
194023,354612,67858154
221892,417030,67902850
221892,271906,67902888
221892,64710,67908202
221892,64710,67914899
194023,223043,67946648
194023,327973,67946908
325903,222102,68324413
221892,354612,68374214
354612,271906,68378550
354612,271906,68378613
194023,354612,68464979
194023,327973,68538255
354612,64710,68553527
354612,64710,68553969
194023,222102,68873812
194023,222102,68873893
194023,222102,68874261
194023,327973,68874261
194023,222102,68874382
194023,327973,68917102
194023,327973,68917107
194023,223043,68917261
174508,68593,68940310
354612,64710,68940634
354612,64710,68943233
174508,417030,68946987
227455,325903,68953938
174508,64710,68965110
174508,405510,68965110
174508,417030,68965110
174508,405510,68966229
174508,417030,68966229
174508,64710,68966229
174508,405510,68966866
174508,417030,68966866
174508,64710,68966866
174508,64710,68966901
174508,405510,68966901
174508,417030,68966901
174508,417030,68967104
174508,64710,68967104
174508,405510,68967104
174508,64710,68967538
354612,417030,68971999
354612,417030,68972830
354612,417030,68972960
354612,417030,68975633
354612,417030,68975855
194023,327973,69050994
194023,327973,69054363
194023,327973,69055299
354612,271906,69058583
194023,64710,69092873
325903,222102,69131699
47869,68593,69143208
354612,416393,69143473
194023,327973,69224548
194023,327973,69224553
7857,47869,69460792
174508,405510,69557294
174508,405510,69557540
174508,64710,69558092
174508,405510,69558092
47869,174508,69558220
47869,405510,69558220
174508,405510,69558419
174508,64710,69558419
174508,405510,69558480
221892,271906,69558762
47869,271906,69559390
47869,271906,69559942
221892,417030,69559957
221892,417030,69560295
221892,64710,69560309
221892,64710,69560320
47869,271906,69561145
354612,244519,69569133
354612,244519,69569505
354612,417030,69575430
354612,64710,69575607
354612,405510,69575855
354612,417030,69575855
354612,417030,69576610
354612,68593,69586877
354612,208143,69671575
325903,222102,70163368
221892,417030,70187208
221892,417030,70187819
174508,417030,70258897
174508,417030,70259240
325903,222102,70287797
221892,64710,70337916
47869,253867,70361313
354612,64710,70366893
325903,222102,70377196
325903,222102,70456459
194023,416393,70615247
194023,64710,70615247
325903,227455,70913238
354612,68593,70959359
354612,64710,71049474
221892,64710,71101276
221892,417030,71101896
354612,327973,71139522
221892,417030,71185518
221892,271906,71195793
325903,327973,71420200
325903,208143,71600801
354612,64710,71787541
354612,417030,71818527
119583,208143,71888707
354612,327973,71912807
221892,417030,71948633
221892,354612,71952548
194023,208143,71995080
321803,253867,71997610
354612,422387,72007595
119583,271906,72018160
354612,422387,72040342
