ID1,ID2,time
244501,147601,0
244501,147601,206
244501,147601,411
244501,147601,569
244501,147601,637
244501,147601,2931
244501,147601,5360
244501,147601,1978276
244501,147601,1980200
244501,147601,5036087
244501,143738,10702343
244501,147601,13232741
281499,456661,14840723
281499,147601,14840978
281499,456661,14840978
281499,147601,15227082
281499,147601,17548741
281499,147601,17606666
281499,141248,19384011
281499,147601,20117179
244501,147601,21863836
244501,147601,22477605
284047,141248,22847503
281499,143738,24619315
281499,143738,24619884
281499,143738,24655721
281499,143738,24727900
308833,147601,25391651
308833,36805,25562454
308833,147601,25580624
308833,36805,25580624
308833,36805,26613512
308833,36805,26613606
308833,71093,26613681
308833,71093,26793417
308833,71093,27115330
308833,71093,27115396
244501,143738,27396401
244501,147601,27818616
308833,71093,27914620
308833,36805,28498778
308833,247832,28505740
308833,36805,28505740
308833,247832,28506048
308833,36805,28506048
308833,247832,28601905
308833,36805,28931146
308833,36805,28951987
308833,247832,29105523
308833,247832,29105826
308833,36805,29108311
308833,247832,29816742
308833,264562,30156485
244501,147601,30157007
244501,308833,30157007
308833,244501,30157425
308833,147601,30157425
308833,266204,30315468
308833,36805,30316097
308833,36805,30316275
308833,36805,30316835
308833,247832,30316835
308833,247832,30317466
308833,247832,30317716
308833,247832,30318123
308833,247832,30318265
308833,247832,30319450
308833,264562,30325122
308833,36805,30327459
308833,36805,30743282
308833,247832,30849939
308833,147601,30850715
308833,36805,31527476
244501,308833,31531241
308833,244501,31532892
244501,147601,32047228
244501,264562,32057996
244501,264562,32062815
308833,36805,32648062
308833,36805,32657049
308833,247832,32657049
308833,36805,32657340
308833,247832,32657340
308833,247832,32657342
308833,36805,32657342
308833,36805,33770079
308833,247832,33775811
308833,247832,33945541
308833,36805,34377280
244501,308833,34377642
244501,308833,34377657
244501,308833,35518344
244501,147601,35518344
326629,143738,35522865
308833,244501,35581113
308833,147601,35581113
244501,147601,35843819
244501,147601,35847183
244501,147601,35927608
244501,147601,35936648
244501,308833,36210517
308833,244501,36273637
326629,143738,36459714
308833,244501,36473888
244501,147601,36709691
244501,147601,38631436
308833,247832,38865544
308833,247832,38865752
308833,36805,38892187
326629,105385,39319766
326629,36805,39320657
326629,105385,39320765
326629,105385,39320782
326629,105385,39320807
326629,105385,39320928
326629,36805,39321093
326629,105385,39321721
326629,143738,39321886
244501,147601,39378471
308833,147601,39462181
284047,141248,39680242
284047,141248,39687670
284047,141248,39690571
326629,105385,39742843
326629,36805,39828171
326629,105385,40078654
326629,105385,40078777
326629,105385,40084893
326629,105385,40429114
308833,71093,40512296
308833,71093,40512318
326629,36805,40608741
326629,36805,40692762
326629,143738,40951353
326629,143738,41214057
326629,143738,41292352
326629,105385,41294577
244501,308833,42236818
308833,244501,42322082
244501,147601,42327714
244501,308833,42327728
244501,308833,42349313
308833,244501,42404566
308833,247832,42404566
326629,105385,42771900
326629,105385,42771932
244501,308833,42847188
308833,36805,42940473
244501,308833,43358920
326629,143738,43553423
326629,105385,43562381
326629,143738,43634149
308833,71093,43706345
326629,143738,43715869
244501,147601,44051818
326629,143738,44144673
326629,143738,44147282
326629,36805,44229179
326629,143738,44309897
244501,308833,44326788
308833,244501,44326925
326629,143738,44588319
326629,143738,44662858
326629,36805,44678742
326629,143738,44741889
326629,143738,44914708
326629,143738,45256079
326629,143738,45520978
334793,36805,45599968
244501,147601,45866271
244501,308833,45866271
326629,143738,45887692
326629,143738,45973969
326629,281499,46057469
255006,253511,47351549
334793,36805,47417640
284047,141248,47535932
326629,143738,47691479
326629,36805,47769784
244501,147601,47772527
326629,266204,47778466
326629,281499,47778586
326629,281499,47778618
308833,244501,47953109
308833,71093,47958653
284047,141248,48138176
326629,143738,48292399
308833,71093,48373382
364059,36805,48486588
326629,143738,48911828
365208,71093,49059532
326629,143738,49073040
365208,308833,49075067
326629,147601,49079199
326629,147601,49079303
365208,71093,49090934
308833,365208,49145769
326629,147601,49148985
326629,147601,49236495
326629,143738,49408083
326629,143738,49414042
326629,143738,49493394
326629,143738,49497514
326629,147601,49500360
326629,143738,49590076
326629,147601,49595276
326629,105385,49608030
284047,147601,49687266
365208,71093,50009236
326629,308701,50100015
281499,308701,50102023
326629,308701,50102623
326629,308701,50102637
326629,281499,50112921
281499,326629,50113073
326629,281499,50126309
284047,266204,50127048
365208,71093,50141354
365208,71093,50141637
365208,71093,50143130
326629,143738,50186365
308833,71093,50186496
308833,71093,50186694
308833,71093,50187667
326629,143738,50188525
326629,143738,50191196
326629,143738,50195950
326629,143738,50199291
308833,71093,50199307
326629,36805,50201285
326629,143738,50201623
326629,36805,50202076
326629,143738,50202146
326629,143738,50205423
326629,266204,50211073
326629,143738,50281472
326629,143738,50286153
326629,147601,50378132
326629,143738,50379914
364059,36805,50627854
364059,36805,50628962
364059,36805,50701769
326629,143738,50710309
364059,266204,50824096
284047,141248,51342537
326629,266204,51406127
326629,247832,51406139
281499,36805,51438178
326629,268205,51499962
326629,247832,51499998
326629,268205,51499998
244501,264562,51835201
284047,147601,51950376
326629,143738,52001765
326629,143738,52004302
326629,143738,52017455
326629,143738,52270083
364059,266204,52395395
364059,266204,52455215
326629,147601,52517031
326629,147601,52521214
326629,281499,52703606
334793,355898,52782903
334793,355898,52782944
326629,178473,53133113
326629,178473,53134679
326629,178473,53301642
244501,147601,53315363
244501,147601,53315382
255006,326629,53330263
255006,178473,53330263
255006,178473,53330549
255006,326629,53330549
326629,178473,53388741
326629,178473,53754396
244501,147601,53816488
244501,308833,53822583
326629,178473,53837021
365208,71093,53981755
364059,266204,53989531
278242,247832,54240742
365208,71093,54416781
278242,36805,54431246
326629,266204,54534410
326629,266204,54534822
326629,266204,54536350
326629,266204,54536438
326629,266204,54536517
326629,266204,54537208
326629,266204,54537569
326629,143738,54539101
326629,266204,54539402
326629,143738,54615924
326691,178473,54635892
326629,143738,54875700
365208,308833,54967520
326629,143738,55115961
326629,178473,55115961
355898,71093,55157072
326629,143738,55219564
334793,366143,55240198
326629,178473,55468626
326691,178473,55623643
326629,178473,55628715
326629,178473,55629471
281499,355898,55634989
326629,143738,55636387
355898,36805,55656662
355898,36805,55656710
365208,71093,55675334
365208,71093,55800497
365208,355898,55800550
365208,36805,55800901
326629,143738,55807001
244501,308833,55809786
365208,308833,55821213
365208,266204,55843460
365208,71093,55906356
364059,355898,55936517
326629,143738,56060287
365208,71093,56095639
326629,178473,56161187
355898,71093,56274679
355898,71093,56274956
365208,366143,56359924
365208,308701,56668807
365208,247832,56668840
365208,247832,56668862
365208,336603,56706793
355898,340577,56711427
355898,336603,56711521
365208,71093,56828819
365208,247832,56828819
365208,36805,56836262
326691,326629,56970706
326629,326691,57024480
365208,36805,57352854
365208,36805,57454591
326629,178473,57466081
326629,372122,57556783
365208,71093,57578607
326629,326691,57615142
365208,36805,57823876
244501,366143,57873491
326629,143738,57890735
326629,143738,57905765
365208,369792,57916842
244501,141248,57959142
364059,36805,57990419
355898,247832,58091951
326691,381181,58129280
326629,372122,58134155
365208,36805,58169669
326629,372122,58230479
326691,381181,58252698
326691,308701,58252698
381181,308701,58300098
381181,326691,58300098
326691,381181,58483020
381181,308701,58563711
381181,308701,58593324
244501,366143,58649822
381181,308701,58690928
381181,308701,58817397
381181,308701,58831026
355898,366143,58832908
326691,178473,58845391
326629,281499,59082508
365208,369792,59097734
365208,71093,59097734
365208,247832,59102472
326629,143738,59106300
334793,355898,59116401
365208,36805,59155517
355898,266204,59185715
365208,308701,59194484
365208,381181,59194484
381181,308701,59197221
381181,308701,59204824
365208,71093,59211474
334793,247832,59257877
381181,308701,59285079
381181,308701,59285334
326691,308701,59288438
355898,71093,59301138
326691,381181,59302689
355898,366143,59303339
355898,71093,59303339
355898,334793,59304192
326629,178473,59337524
326629,143738,59337857
381181,308701,59342670
326629,381181,59361297
381181,308701,59365515
326691,326629,59382462
326691,381181,59444970
326629,178473,59446420
326691,178473,59448632
381181,308701,59453865
372122,326629,59512857
381181,308701,59795561
364059,36805,59864280
365208,36805,59939740
355898,247832,59967871
355898,366143,59968299
381181,278075,59975915
381181,308701,59975915
326691,326629,60027472
326691,381181,60078747
355898,369792,60082023
355898,366143,60208227
334793,355898,60284807
334793,369792,60285188
334793,366143,60285188
334793,355898,60285188
365208,71093,60289600
381181,308701,60320649
355898,369792,60332046
355898,366143,60332046
355898,334793,60332046
334793,355898,60332716
326691,381181,60337583
326691,308701,60337583
372122,143738,60376855
381181,308701,60401697
326691,308701,60405080
326691,381181,60405134
326691,308701,60406859
326691,308701,60410557
381181,308701,60416088
326691,71093,60419701
326691,178473,60462054
334793,266204,60498473
334793,369792,60510428
355898,334793,60513125
355898,266204,60513125
355898,376634,60513204
364059,266204,60513757
364059,340577,60547336
326691,326629,60644063
326691,381181,60649120
326691,326629,60663907
326691,178473,60664023
326691,326629,60664023
334793,366143,60669929
334793,355898,60672669
334793,366143,60672669
334793,369792,60672741
355898,366143,60761151
355898,247832,60761151
372122,326629,60808101
372122,326629,60808706
355898,71093,60887967
355898,71093,60888182
381181,308701,60927108
381181,308701,60936735
326691,178473,60974922
381181,308701,60979538
381181,308701,61012710
334793,376634,61066227
334793,376634,61066328
381181,308701,61068750
308833,355898,61078304
240363,355898,61082544
278242,36805,61083998
278242,36805,61084388
278242,36805,61084490
278242,36805,61084531
278242,36805,61084749
278242,36805,61086548
326629,366143,61093786
326629,71093,61093786
326629,355898,61093786
381181,308701,61098777
355898,366143,61119388
355898,376634,61119721
365208,143738,61156166
326629,143738,61164152
278242,36805,61183373
381181,308701,61186064
355898,334793,61189401
334793,388339,61198148
334793,388339,61199488
365208,369792,61201894
365208,369792,61201985
290843,49367,61255550
278242,36805,61286114
355898,366143,61332651
355898,366143,61332687
355898,376634,61332738
355898,366143,61332738
244501,71093,61517824
278242,247832,61542142
355898,247832,61544616
355898,36805,61544616
326629,178473,61590731
290843,49367,61594077
334793,71093,61621420
334793,366143,61621420
334793,369792,61621420
334793,355898,61621420
326629,247832,61622494
326629,247832,61622550
326629,36805,61622550
326629,369792,61623907
381181,308701,61635261
240363,388339,61670107
240363,366143,61670178
240363,366143,61670307
240363,388339,61670354
326629,178473,61702614
326691,178473,61704826
365208,71093,61715074
381181,308701,61719902
290843,49367,61797811
381181,308701,61865153
355898,71093,61929849
355898,247832,61929849
381181,143738,61988665
278242,36805,62074176
364059,36805,62191095
278242,36805,62197755
244501,147601,62203798
278242,36805,62205132
278242,36805,62206464
334793,355898,62230395
278242,36805,62247456
278242,36805,62291267
355898,247832,62383101
381181,308701,62412173
326691,178473,62710154
240363,308833,62713338
240363,308833,62716192
240363,308833,62716988
240363,308833,62717096
240363,388339,62717131
308833,336603,62719347
308833,336603,62719904
240363,308833,62719991
240363,147601,62720220
240363,308833,62721691
308833,71093,62721981
308833,366143,62721981
240363,366143,62724747
240363,366143,62733109
240363,366143,62733352
240363,366143,62733410
355898,366143,62733491
308833,366143,62733766
308833,355898,62734047
240363,308833,62736119
240363,308833,62736137
240363,308833,62736384
308833,388339,62799114
308833,388339,62799130
244501,264562,62822348
244501,264562,62823909
240363,366143,62834758
240363,366143,62834791
326629,178473,62888860
49367,147601,62986366
372122,49367,62986660
372122,147601,62986660
372122,178473,62987570
372122,178473,62997040
326691,278075,63050353
326691,326629,63050353
227977,281499,63060065
390849,355898,63060231
390849,227977,63060396
281499,355898,63060780
281499,355898,63067791
355898,227977,63068731
281499,355898,63087027
278242,369792,63101056
278242,369792,63101065
278242,36805,63104816
284047,147601,63150027
290843,147601,63161139
355898,366143,63173503
355898,366143,63173566
365208,336603,63190694
334793,366143,63191766
365208,336603,63224458
365208,336603,63224475
278242,336603,63230712
334793,366143,63281343
372122,178473,63311313
326691,278075,63334593
372122,178473,63385106
372122,326629,63385364
355898,366143,63405397
355898,369792,63450195
365208,71093,63488025
365208,366143,63533448
365208,369792,63533448
372122,369792,63571450
326691,326629,63661020
281499,266204,63684390
365208,369792,63695808
355898,369792,63699054
355898,366143,63699054
290843,49367,63711207
326691,278075,63748448
355898,366143,63887210
278242,36805,63927119
278242,36805,63928904
281499,326629,63958507
281499,266204,64019663
326629,143738,64022027
355898,247832,64023493
281499,355898,64028452
281499,266204,64030303
355898,266204,64049851
227977,355898,64092564
281499,36805,64093806
278242,36805,64099128
278242,36805,64106820
281499,36805,64140152
240363,355898,64140478
355898,266204,64147154
227977,355898,64171677
240363,366143,64179562
278242,36805,64182861
278242,36805,64226516
278242,36805,64268104
278242,36805,64268182
334793,355898,64309425
278242,36805,64492709
326691,278075,64522039
278242,247832,64523396
278242,36805,64530692
334793,355898,64536133
355898,334793,64554325
355898,334793,64554343
355898,334793,64554415
334793,355898,64563948
355898,71093,64573446
355898,366143,64573446
381181,308701,64607511
381181,308701,64621781
278242,36805,64627962
