,ID1,ID2,start_time,end_time
0,BBRR,WW_W,702.0,702.0
1,_BWW,_RRR,1583.0,1583.0
2,WWGB,YWWB,712.0,712.0
3,WWGB,YWWB,1029.0,1029.0
4,WWGB,YWWB,1511.0,1511.0
5,BBRR,_WW_,688.0,688.0
6,BBRR,_WW_,1015.0,1015.0
7,BBRR,_WW_,1240.0,1240.0
8,BBRR,_WWR,1442.0,1442.0
9,GG_W,WGGR,910.0,910.0
10,GG_W,WGGR,1259.0,1259.0
11,GG_W,WGGR,1479.0,1479.0
12,WWRB,WYWG,303.0,303.0
13,WWRB,WYWG,1088.0,1088.0
14,WWRB,WYWG,1224.0,1224.0
15,WWRB,WYWG,1452.0,1452.0
16,_WWR,____(1),20.0,20.0
17,_WWR,____(1),592.0,592.0
18,_WWR,____(1),759.0,759.0
19,_WWR,____(1),983.0,983.0
20,YWG_,_GBB,441.0,441.0
21,YWG_,_GBB,822.0,822.0
22,__G_,____(3),664.0,664.0
23,__G_,____(3),717.0,717.0
24,__G_,____(3),976.0,976.0
25,GG_W,__G_,51.0,51.0
26,GG_W,__G_,716.0,716.0
27,_GBB,____(1),398.0,398.0
28,_GBB,____(1),404.0,404.0
29,_GBB,____(1),428.0,428.0
30,_GBB,____(1),517.0,517.0
31,_GBB,____(1),1145.0,1145.0
32,WWGW,__B_,1659.0,1659.0
33,_RYY,____(1),272.0,272.0
34,_RYY,____(1),383.0,383.0
35,_RYY,____(1),755.0,755.0
36,_RYY,____(1),1030.0,1030.0
37,WWYG,_WW_,788.0,788.0
38,GG_W,____(2),1517.0,1517.0
39,GG_W,____(2),1675.0,1675.0
40,RWY_,____(1),1418.0,1418.0
41,RWY_,____(1),1452.0,1452.0
42,WWYG,WW_W,645.0,645.0
43,WWGR,WWRB,1230.0,1230.0
44,WWGR,WWRB,1234.0,1234.0
45,WWRB,WW__,128.0,128.0
46,WWRB,WW__,1162.0,1162.0
47,WWGB,WWGR,472.0,472.0
48,WWGB,WWGR,1718.0,1718.0
49,GG_W,_GBB,755.0,755.0
50,WBYR,WWGW,1251.0,1251.0
51,WW__,WYWG,1191.0,1191.0
52,G___,_GBB,353.0,353.0
53,_RYY,_WW_,321.0,321.0
54,WWYG,____(1),748.0,748.0
55,WWYG,____(1),862.0,862.0
56,WWYG,____(1),1480.0,1480.0
57,WWYG,____(1),1516.0,1516.0
58,WBYR,WWYG,642.0,642.0
59,WBYR,WWYG,745.0,745.0
60,WBYR,WWYG,852.0,852.0
61,WBYR,WWYG,1046.0,1046.0
62,WBYR,WWYG,1314.0,1314.0
63,WWRB,WWYG,1271.0,1271.0
64,WWRB,WWYG,1273.0,1273.0
