,ID1,ID2,start_time,end_time
202,Q,_WYW,1090,1091
203,Q,_WYW,1184,1185
204,Q,_WYW,1206,1207
205,Q,WWBG,1178,1179
206,GRGY,WBGG,1347,1348
207,GGWY,WRWR,874,876
208,G_GW,WG_R,44,45
209,Q,WR__,1288,1289
210,Q,WR__,1305,1306
211,G_GW,____topleft,283,284
212,G_GW,____topleft,291,292
213,G_GW,____topleft,1374,1375
214,GYGG,_WWW,1009,1010
215,GYGG,_WWW,1229,1230
216,GYGG,_WWW,1326,1327
217,GYGG,_WWW,1334,1335
218,GBGW,YGWW,1415,1416
219,GGWW,YY__,1000,1001
220,GGWW,YY__,1041,1042
221,GGWW,YY__,1058,1060
222,RWWG,_W_Y,1263,1264
223,RWWG,_W_Y,1362,1364
224,RWWG,_W_Y,1368,1369
225,RWWG,_W_Y,1370,1371
226,GGRY,YGWW,1284,1285
227,GGRY,YGWW,1288,1289
228,GR_Y2,WR__,1209,1210
229,WRWR,____bm,1216,1218
230,WRWR,____bm,1219,1220
231,WRWR,____bm,1224,1225
232,YGWW,_W__,395,396
233,YGWW,_W__,407,408
234,YGWW,_W__,422,423
235,YGWW,_W__,428,429
236,YGWW,_W__,461,462
237,YGWW,_W__,467,468
238,YGWW,_W__,484,485
239,YGWW,_W__,845,846
240,YGWW,_W__,1438,1439
241,GBG_,WGWB,1227,1228
242,GBG_,WGWB,1236,1237
243,GBG_,WGWB,1250,1251
244,GBG_,WGWB,1291,1292
245,GBG_,WGWB,1305,1306
246,GBG_,WGWB,1325,1326
247,GR__,WRR_,572,573
248,GGRR,WWBG,1316,1317
249,YYGG,YY__,1007,1008
250,YY_W,_RYG,1015,1016
251,GBG_,YYGW,1102,1103
252,GBG_,YYGW,1108,1109
253,GBG_,YYGW,1207,1208
254,GBG_,YYGW,1219,1220
255,GBG_,YYGW,1360,1361
256,WGBB,_WYW,1121,1122
257,WBGG,WGWB,1294,1295
258,WRRY,_R__,872,873
259,WRRY,_R__,908,909
260,WRRY,_R__,975,976
261,WRRY,_R__,1025,1026
262,WRRY,_R__,1067,1068
263,WRRY,_R__,1179,1180
264,WRRY,_R__,1200,1201
265,WBGG,____right,968,969
266,WBGG,____right,975,976
267,WBGG,____right,1215,1216
268,WBGG,____right,1219,1220
269,_R__,_WYW,1147,1149
270,WBGG,YYGW,1318,1319
271,YYGG,YYGGmid,754,755
272,YYGG,YYGGmid,1112,1113
273,YYGG,YYGGmid,1144,1145
274,YYRG,_WWW,878,879
275,YYRG,_WWW,1256,1257
276,WG_R,Y_WY,191,192
277,WG_R,Y_WY,212,213
278,WG_R,Y_WY,216,217
279,WG_R,Y_WY,229,230
280,WG_R,Y_WY,233,234
281,WG_R,Y_WY,333,334
282,WG_R,Y_WY,508,509
283,WG_R,Y_WY,523,524
284,WG_R,Y_WY,618,619
285,WG_R,Y_WY,688,689
286,WG_R,Y_WY,727,728
287,WG_R,Y_WY,824,825
288,WG_R,Y_WY,882,883
289,WG_R,Y_WY,890,891
290,WG_R,Y_WY,914,915
291,WG_R,Y_WY,997,998
292,WG_R,Y_WY,1004,1005
293,WG_R,Y_WY,1076,1077
294,WG_R,Y_WY,1088,1089
295,WG_R,Y_WY,1110,1111
296,WG_R,Y_WY,1120,1121
297,WG_R,Y_WY,1227,1228
298,WG_R,Y_WY,1230,1231
299,WG_R,Y_WY,1258,1259
300,WG_R,Y_WY,1265,1266
301,WG_R,Y_WY,1315,1316
302,WG_R,Y_WY,1383,1384
303,WG_R,Y_WY,1385,1386
304,G_R_,Q,970,971
305,G_GW,WWBG,1195,1196
306,G_GW,WWBG,1197,1198
307,G_GW,WWBG,1199,1200
308,G_GW,WWBG,1211,1212
309,G_GW,WWBG,1253,1254
310,G_GW,WWBG,1297,1298
311,WG_R,_WGG,1106,1107
312,WG_R,_WGG,1261,1262
313,GGWY,GRWG,190,191
314,GGWY,GRWG,192,193
315,WG_R,YY_W,979,980
316,WGWB,_Y__,845,847
317,WRRY,WR__,833,834
318,WRRY,WR__,844,845
319,GGGR,_W_Y,1074,1075
320,YYWR,____pale,1245,1246
321,YYWR,____pale,1248,1249
322,YYWR,____pale,1275,1276
323,YYWR,____pale,1286,1287
324,YYWR,____pale,1309,1310
325,YYWR,____pale,1354,1355
326,Q,____brood,1151,1152
327,GBGW,GR_Y2,1321,1322
328,GBGW,GR_Y2,1329,1330
329,YWW_,YYGGmid,648,649
330,GRWG,WRRY,861,862
331,GRWG,WRRY,875,876
332,GRWG,WRRY,891,892
333,GRWG,WRRY,983,984
334,GR_Y2,YYY_,1390,1391
335,YYRG,____corner,772,773
336,YYRG,____corner,798,799
337,YYRG,____corner,811,812
338,GRBR,YYWR,1435,1436
339,WBGW,_WYW,1303,1304
340,WRR_,Y_WY,563,564
341,WG_R,_W__,192,193
342,WG_R,_W__,366,367
343,WG_R,_W__,372,373
344,WG_R,_W__,676,677
345,WG_R,_W__,1225,1226
346,GY__,G___small,1153,1155
347,GY__,G___small,1245,1246
348,GY__,G___small,1279,1280
349,GY__,G___small,1282,1283
350,GR_Y2,____brood,1184,1185
351,GR_Y2,____brood,1301,1302
352,YGWW,YYGGmid,545,546
353,YGWW,YYGGmid,651,652
354,YGWW,YYGGmid,660,661
355,GWRG,WRRY,593,594
356,GWRG,WRRY,606,608
357,GWRG,WRRY,658,659
358,GWRG,WRRY,1220,1221
359,GWRG,WRRY,1298,1299
360,GGWW,GRBR,870,872
361,GGWW,GRBR,1207,1208
362,G_W_,YY_W,5,6
363,G_W_,YY_W,40,41
364,G_W_,YY_W,68,69
365,G_W_,YY_W,83,84
366,G_W_,YY_W,99,100
367,G_W_,YY_W,147,148
368,G_W_,YY_W,248,249
369,G_W_,YY_W,251,252
370,G_W_,YY_W,389,390
371,G_W_,YY_W,638,639
372,G_W_,YY_W,720,721
373,G_W_,YY_W,773,774
374,G_W_,YY_W,854,855
375,G_W_,YY_W,905,906
376,GR_Y2,_WWY,1022,1023
377,GR_Y2,_WWY,1111,1112
378,G_GW,_WGG,1287,1288
379,G_GW,_WGG,1295,1296
380,GRYY,YY_R,1388,1389
381,GGRR,GRWG,11,12
382,GGRR,GRWG,20,21
383,_WGG,_W__,1160,1161
384,_WGG,_W__,1240,1241
385,_WGG,_W__,1254,1255
386,YGWW,_WYG,1298,1299
387,YGWW,_WYG,1377,1378
388,YGWW,_WYG,1382,1383
389,YGWW,_WYG,1391,1392
390,WGWB,WRBB,869,870
391,Q,_WWY,738,739
392,GGGR,GYGG,1270,1271
393,YYRG,____bm,848,849
394,YYRG,____bm,1001,1003
395,YYRG,____bm,1060,1061
396,WGWB,_WYW,856,857
397,GYYY,YY_W,1011,1012
398,WRWR,_WYW,1159,1160
399,GGWW,WR__,1273,1274
400,YYGGmid,__W_,505,506
401,YYGGmid,__W_,1438,1439
402,YWWW,YYGGmid,783,784
403,YWWW,YYGGmid,789,790
404,YWWW,YYGGmid,808,809
405,GGWY,_WWW,1157,1159
406,YGWW,YWGW,451,452
407,YGWW,YWGW,500,501
408,YGWW,YWGW,534,535
409,YGWW,YWGW,1167,1168
410,GGW_,____topright,1030,1031
411,W___,____brood,1234,1236
412,GRBR,YY_R,1434,1435
413,WBGW,YYGW,1106,1107
414,GGW_,WGWB,822,823
415,W___,YGWY,1048,1049
416,W___,YGWY,1112,1113
417,WWBG,W___,1350,1351
418,GR_Y2,Y___,909,910
419,GGW_,_WYW,1228,1229
420,GGW_,_WYW,1230,1231
421,GGW_,YYGW,1034,1035
422,GGW_,YYGW,1041,1042
423,GGW_,YYGW,1053,1054
424,GGW_,YYGW,1057,1058
425,GGW_,YYGW,1104,1105
426,GGW_,YYGW,1210,1211
427,GGW_,YYGW,1307,1308
428,GGW_,YYGW,1324,1325
429,WGBB,____almost,1075,1076
430,GGWY,Y___,1192,1193
431,GRBR,YGWW,1274,1275
432,GYYY,____topleft,40,41
433,GGWW,_WWY,884,885
434,GYGG,____corner,781,782
435,GYGG,____corner,820,821
436,GYGG,____corner,845,846
437,GYGG,____corner,859,860
438,YGWW,____brood,1438,1439
439,YWWW,Y_WY,857,858
440,GR_Y2,WGGB,931,932
441,GR_Y2,WGGB,1026,1027
442,GR_Y2,WGGB,1102,1103
443,GR_Y2,WGGB,1109,1110
444,GR_Y2,WGGB,1183,1184
445,GR_Y2,WGGB,1244,1245
446,GRBR,RWGY,1230,1231
447,GRBR,RWGY,1266,1267
448,W___,YGWW,1407,1408
449,GGW_,_W_Y,1206,1207
450,GR_Y2,G_R_,1081,1082
451,YYGW,_WYW,1085,1086
452,YYGW,_WYW,1095,1096
453,YYGW,_WYW,1341,1342
454,YYGW,_WYW,1343,1344
455,YYGW,_WYW,1351,1352
456,WBYG,YGWW,1408,1409
457,GRWG,WRWR,210,211
458,GRWG,WRWR,246,247
459,GRWG,WRWR,261,262
460,GRWG,WRWR,272,273
461,GRWG,WRWR,960,961
462,YGWW,YYRB,1413,1414
463,YGWW,YYRB,1432,1433
464,YGWW,YYRB,1434,1435
465,GR_Y,WGBB,1072,1073
466,_WGG,____topleft,1118,1120
467,_WGG,____topleft,1262,1263
468,_WGG,____topleft,1272,1273
469,GGRR,YYGG,832,833
470,GYGG,YY__,1112,1113
471,GYGG,YY__,1118,1119
472,GYGG,YY__,1183,1184
473,GYGG,_WYG,1158,1159
474,GYGG,_WYG,1174,1175
475,GR_Y2,WG_R,607,608
476,GR_Y2,WG_R,863,864
477,GR_Y2,WG_R,1413,1414
478,WRRY,YWWW,809,810
479,G_R_,YGWW,873,874
480,WGGB,YYGGmid,970,971
481,WGGB,YYGGmid,1031,1033
482,WGGB,YYGGmid,1114,1115
483,GRWG,WRBB,79,80
484,GBGW,WBYG,1090,1091
485,GBGW,WBYG,1093,1094
486,GBGW,WBYG,1103,1105
487,GBGW,WBYG,1121,1122
488,GBGW,WBYG,1160,1162
489,GBGW,WBYG,1170,1171
490,GBGW,WBYG,1294,1295
491,GYGG,YYWR,1102,1103
492,YYGW,____almost,1045,1046
493,YYGW,____almost,1064,1065
494,RWGY,____pale,1145,1146
495,GR__,G_W_,578,579
496,GR__,G_W_,587,588
497,GR__,G_W_,601,602
498,GR__,G_W_,813,814
499,GR__,G_W_,960,961
500,GR__,G_W_,1335,1336
501,GR__,G_W_,1370,1371
502,GR__,G_W_,1377,1378
503,GR__,G_W_,1386,1387
504,__W_,____topleft,154,156
505,GGRR,YYYY,414,415
506,GRYY,YYGGright,1138,1139
507,GGGG,GGWY,1262,1263
508,GGRR,__W_,575,576
509,GGRR,__W_,596,597
510,GGRR,__W_,631,632
511,YYGGright,YY__,1089,1090
512,YYGGright,YY__,1100,1101
513,YYGGright,YY__,1119,1120
514,WRRY,WRWR,833,834
515,WRRY,YYGG,408,409
516,WRRY,YYGG,527,528
517,WRRY,YYGG,529,530
518,WRRY,YYGG,732,733
519,WRRY,YYGG,744,745
520,WRRY,YYGG,819,820
521,WRRY,YYGG,838,839
522,WRBB,_WGG,995,996
523,WRBB,_WGG,1122,1123
524,G_GW,YGWW,359,360
525,G_GW,YGWW,361,362
526,G_GW,YGWW,455,456
527,G_GW,YGWW,509,510
528,G_GW,YGWW,518,519
529,G_GW,YGWW,1149,1150
530,GY__,WRRY,140,141
531,GY__,WRRY,242,243
532,GY__,WRRY,315,316
533,GY__,WRRY,566,567
534,GY__,WRRY,595,596
535,GR__,WYGG,1301,1302
536,GR__,WYGG,1304,1305
537,GGGG,WYGG,1123,1124
538,G_GW,_W__,502,503
539,G_GW,_W__,861,862
540,G_GW,_W__,897,898
541,G_GW,_W__,1220,1221
542,G_W_,WBGW,44,45
543,G_W_,WBGW,102,103
544,G_W_,WBGW,312,313
545,G_W_,WBGW,333,334
546,G_W_,WBGW,477,478
547,G_W_,WBGW,1230,1231
548,G_W_,WBGW,1239,1240
549,G_W_,WBGW,1245,1246
550,G_W_,WBGW,1248,1249
551,G_W_,WBGW,1327,1328
552,G_W_,WBGW,1360,1361
553,GR__,Y_WY,412,413
554,GR__,Y_WY,415,416
555,GR__,Y_WY,448,449
556,GR__,Y_WY,464,465
557,GR__,Y_WY,1410,1411
558,_WGG,____bm,1276,1277
559,GGRR,YGWW,462,463
560,GGRR,YGWW,468,469
561,GGRR,YGWW,548,549
562,GGRR,YGWW,741,742
563,GRWG,Q,962,963
564,G___big,_R__,198,200
565,WBYG,YYWR,1084,1085
566,WBYG,YYWR,1140,1142
567,WBYG,YYWR,1320,1321
568,GRYY,YYRG,860,861
569,GRYY,YYRG,1114,1115
570,GRYY,YYRG,1140,1141
571,YY_R,_W_Y,1078,1079
572,GGRY,W___,994,995
573,GGRY,W___,1004,1006
574,GGRY,W___,1120,1121
575,GGRY,W___,1146,1147
576,GRWG,WGGB,948,949
577,GRGY,YY_R,1304,1305
578,_R__,____corner,979,980
579,_R__,____corner,1435,1436
580,GGGG,RWWG,1027,1028
581,GGGG,RWWG,1057,1058
582,GGGG,RWWG,1062,1063
583,GGGG,RWWG,1114,1115
584,GGGG,RWWG,1412,1413
585,GGGG,RWWG,1418,1419
586,GGGG,RWWG,1425,1426
587,WGBB,WYGG,1240,1241
588,WGBB,WYGG,1306,1307
589,G_R_,WGWB,997,998
590,G_R_,WGWB,1000,1001
591,WGGB,____bm,1259,1260
592,GRBR,W___,1299,1300
593,GRBR,W___,1309,1311
594,GRWG,_WWY,950,951
595,YWWW,____corner,939,940
596,GGW_,_Y__,782,783
597,GGW_,_Y__,793,795
598,GGW_,_Y__,801,803
599,GGW_,_Y__,852,854
600,GGW_,_Y__,860,861
601,Q,Y___,1014,1015
602,Q,Y___,1339,1340
603,Q,Y___,1345,1346
604,Q,Y___,1435,1436
605,GG_W,YYGG,976,977
606,G_R_,YWW_,382,383
607,G_R_,YWW_,431,432
608,G_R_,YWW_,546,547
609,G_R_,YWW_,622,623
610,G_R_,YWW_,637,638
611,G_R_,YWW_,773,774
612,WRR_,YGWW,521,523
613,WRR_,YGWW,528,529
614,Y_WY,_WGG,1089,1090
615,Y_WY,_WGG,1094,1095
616,Y_WY,_WGG,1109,1110
617,Y_WY,_WGG,1206,1207
618,RWGY,WGGB,1098,1099
619,RWGY,WGGB,1105,1106
620,YGWW,____right,1315,1316
621,YWGW,Y_WY,59,60
622,YWGW,Y_WY,73,74
623,YWGW,Y_WY,170,171
624,YWGW,Y_WY,223,224
625,YWGW,Y_WY,300,301
626,YWGW,Y_WY,304,305
627,RWGY,WYGG,1000,1001
628,RWGY,WYGG,1033,1034
629,RWGY,WYGG,1044,1045
630,RWGY,WYGG,1137,1138
631,RWGY,WYGG,1148,1149
632,YYGGmid,_WGG,1200,1201
633,YYGGmid,_WGG,1204,1205
634,YYGGmid,_WGG,1226,1227
635,YYGGmid,_WGG,1235,1236
636,YYGGmid,_WGG,1285,1286
637,GR_Y2,WRWR,1015,1016
638,_R__,__W_,860,861
639,_R__,__W_,1219,1220
640,_R__,__W_,1438,1439
641,G_W_,_W__,1262,1263
642,GGW_,____bm,844,846
643,_W_Y,____almost,1266,1268
644,_W_Y,____almost,1275,1276
645,_W_Y,____almost,1342,1343
646,_W_Y,____almost,1372,1373
647,_W_Y,____almost,1410,1411
648,GGWY,_W__,1231,1232
649,GGW_,YYWR,1080,1081
650,GRWG,Y___,969,970
651,GGW_,____right,865,866
652,GGW_,____right,875,876
653,GGW_,____right,882,883
654,GGW_,____right,905,906
655,GGW_,YYRG,772,774
656,GGW_,YYRG,801,802
657,GGW_,YYRG,803,804
658,GGW_,YYRG,812,813
659,WGBB,WGGB,1198,1199
660,GGRR,GR__,424,425
661,GGRR,GR__,436,437
662,WR__,____brood,1375,1376
663,GYYY,WWBG,1050,1051
664,GYYY,WWBG,1236,1237
665,YGWW,__W_,546,547
666,YGWW,__W_,622,623
667,YGWW,__W_,632,633
668,YGWW,__W_,634,635
669,YGWW,__W_,646,647
670,YGWW,__W_,740,741
671,RWGY,WG_R,1160,1161
672,G_R_,WRR_,25,26
673,GWRG,____brood,1118,1119
674,GWRG,____brood,1369,1370
675,GRWG,YYRG,967,968
676,GGRR,____corner,1366,1367
677,YGWY,YYWR,1318,1319
678,GR_Y2,____pale,1041,1042
679,GR_Y2,____pale,1162,1163
680,YWW_,_R__,560,561
681,YWW_,_R__,831,832
682,YWW_,_R__,834,835
683,YWW_,_R__,1260,1261
684,YWW_,_R__,1431,1432
685,GR__,G_GW,491,492
686,GG_W,WR__,980,981
687,GG_W,WR__,1037,1038
688,GG_W,WR__,1298,1299
689,GG_W,WR__,1312,1313
690,Y_WY,____pale,567,569
691,Y_WY,____pale,630,631
692,GGGG,_W_Y,1353,1354
693,GGGG,_W_Y,1387,1388
694,GGGG,_W_Y,1392,1393
695,GGWY,YGWW,1422,1423
696,WWBG,_RYG,1031,1032
697,WWBG,_RYG,1240,1241
698,YWWW,_WYW,1054,1055
699,_R__,____bm,1235,1236
700,GGWW,_R__,1272,1273
701,GGWW,_R__,1278,1279
702,GRWG,WG_R,28,29
703,GRWG,WG_R,32,33
704,GRWG,WG_R,992,993
705,WBYG,YGWY,153,154
706,WBYG,YGWY,175,176
707,WBYG,YGWY,182,183
708,WBYG,YGWY,950,951
709,WBYG,YGWY,1066,1067
710,WBYG,YGWY,1127,1128
711,____brood,____pale,1169,1170
712,YYGGright,__BB,1091,1092
713,YYGGright,__BB,1101,1103
714,YYGGright,__BB,1109,1110
715,GGRY,____pale,1210,1211
716,GGRY,____pale,1242,1243
717,GGRY,____pale,1258,1259
718,GGRY,____pale,1294,1295
719,GGRY,____pale,1306,1307
720,GGRY,____pale,1332,1333
721,GGWY,YY_R,1167,1168
722,YYGGright,_Y__,1100,1101
723,_WYW,____pale,1151,1152
724,_WYW,____pale,1153,1155
725,GGWY,G_W_,1393,1394
726,YY_W,__W_,990,991
727,G___,YYGG,1201,1202
728,G_GW,YY_W,466,467
729,G_GW,YY_W,993,994
730,G_GW,YY_W,995,996
731,GR__,WRBB,1013,1014
732,GR__,WRBB,1164,1165
733,GR__,WRBB,1170,1171
734,GR__,WRBB,1290,1291
735,GR__,WRBB,1317,1318
736,GR__,WRBB,1364,1366
737,WGWB,YYGW,1221,1222
738,WGWB,YYGW,1236,1237
739,WGWB,YYGW,1299,1300
740,GGYW,WBGG,1308,1309
741,G_R_,RWGY,1154,1155
742,Y_WY,____topleft,358,359
743,Y_WY,____topleft,1047,1048
744,Y_WY,____topleft,1211,1212
745,YWGW,YWWW,1150,1151
746,YWGW,YWWW,1165,1166
747,G___,WBGG,1334,1335
748,GG_W,____brood,1210,1211
749,GG_W,____brood,1222,1223
750,RWWG,_WGG,1042,1043
751,YYGGmid,YY_W,981,982
752,YYGGmid,YY_W,1147,1148
753,GGRR,YY_W,868,869
754,WRBB,____corner,910,911
755,WRBB,____corner,965,966
756,GGWY,Q,1074,1075
757,GGWY,Q,1086,1087
758,GGWY,Q,1213,1214
759,GGWY,Q,1215,1216
760,_WWY,____pale,927,928
761,_WWY,____pale,945,946
762,GRGY,G___,974,975
763,GRGY,G___,1137,1138
764,GRGY,G___,1216,1217
765,GRGY,G___,1218,1219
766,GRGY,G___,1248,1249
767,GRGY,G___,1280,1281
768,GRGY,G___,1330,1331
769,WRBB,__W_,168,169
770,WGGB,____pale,845,846
771,WGGB,____pale,947,948
772,GR_Y2,Q,942,943
773,GR_Y2,Q,990,991
774,GR_Y2,Q,1000,1001
775,GR_Y2,Q,1078,1080
776,GR_Y2,Q,1084,1085
777,GGWY,YYGG,11,12
778,GGWY,YYGG,35,36
779,GGWY,YYGG,975,976
780,GGWY,YYGG,980,981
781,GGWY,YYGG,1095,1096
782,GGWY,YYGG,1125,1126
783,____bot,____corner,875,876
784,GGRR,YWGW,5,7
785,GGRR,YWGW,23,24
786,GGRR,YWGW,64,65
787,GGRR,YWGW,190,191
788,GGRR,YWGW,210,211
789,GGRR,YWGW,375,376
790,Q,RWGY,1306,1307
791,Q,RWGY,1308,1309
792,WG_R,____bm,1248,1249
793,WG_R,____bm,1266,1267
794,WG_R,____bm,1333,1334
795,GR_Y2,_R__,1070,1071
796,GR_Y2,_R__,1099,1101
797,GR_Y2,_R__,1176,1177
798,WBGW,WGWB,891,892
799,GBGR,_WGG,1373,1374
800,GGRY,YYWR,1238,1239
801,GGRY,YYWR,1260,1261
802,GGRY,YYWR,1265,1266
803,____bot,____pale,1290,1291
804,____bot,____pale,1300,1301
805,____bot,____pale,1358,1360
806,WBGG,WGBB,1322,1323
807,GRWG,GWRG,59,61
808,GRWG,GWRG,849,850
809,GRWG,GWRG,876,877
810,GRYY,_WWW,856,857
811,GRYY,_WWW,965,966
812,GRYY,_WWW,975,976
813,GRYY,_WWW,1265,1266
814,GRYY,_WWW,1378,1379
815,RWGY,WRWR,1197,1198
816,RWGY,RWWG,1004,1005
817,YWWW,_WWY,696,697
818,YWWW,_WWY,1022,1023
819,YWWW,_WWY,1114,1115
820,GGRY,_WYG,1073,1074
821,GGRY,_WYG,1089,1090
822,GGRY,_WYG,1097,1098
823,GGRY,_WYG,1099,1100
824,GGRY,YYGG,1047,1048
825,GGRY,YYGG,1049,1050
826,GGRY,YYGG,1387,1388
