	Location	Ant_ID	Ant_ID_(partner)	start_time	end_time	duration
206	1	764	265	6725	6897	172
207	1	532	194	6731	6745	14
208	1	43	797	6777	6783	6
209	1	269	532	6783	6796	13
210	1	448	194	6783	6943	160
211	1	797	43	6790	7108	318
212	4	702	790	6807	6864	57
213	4	397	428	6818	6832	14
214	4	428	42	6842	6942	100
215	4	702	790	6871	7056	185
216	4	671	161	6883	6891	8
217	4	796	202	6888	6912	24
218	4	698	128	6906	6911	5
219	1	265	764	6909	6932	23
220	4	128	698	6917	6977	60
221	4	765	758	6921	7026	105
222	4	128	698	6996	7029	33
223	4	109	702	7070	7278	208
224	4	671	790	7083	7118	35
225	1	43	797	7112	7159	47
226	1	797	43	7215	7297	82
227	4	76	758	7229	7239	10
228	4	702	109	7292	7388	96
229	1	797	43	7378	7532	154
230	4	671	397	7421	7743	322
231	4	765	758	7423	7488	65
232	1	295	637	7432	7455	23
233	4	790	796	7448	7777	329
234	4	758	765	7500	7609	109
235	1	797	334	7575	7606	31
236	1	46	702	7581	7596	15
237	1	600	46	7607	7625	18
238	4	66	495	7629	7703	74
239	1	600	702	7669	7679	10
240	1	600	46	7689	7897	208
241	4	66	495	7706	7729	23
242	1	298	702	7724	8036	312
243	4	66	594	7753	7764	11
244	4	594	66	7774	7787	13
245	4	66	594	7802	7811	9
246	4	657	66	7821	7832	11
247	4	790	202	7822	7877	55
248	4	657	671	7843	7859	16
249	4	428	66	7852	7863	11
250	4	657	66	7905	7997	92
251	4	698	790	7946	7952	6
252	1	46	600	7980	7988	8
253	4	428	657	8011	8036	25
254	4	790	128	8013	8887	874
255	4	796	66	8015	8338	323
256	1	298	702	8057	8060	3
257	1	702	298	8076	8119	43
258	1	600	46	8149	8302	153
259	1	600	46	8369	8377	8
260	1	600	46	8379	8382	3
261	4	671	66	8382	8390	8
262	4	66	796	8415	8430	15
263	4	671	495	8424	8426	2
264	4	495	671	8430	8439	9
265	4	397	66	8437	8456	19
266	4	66	796	8467	8789	322
267	4	428	671	8470	8483	13
268	4	657	495	8501	8711	210
269	1	46	702	8630	8640	10
270	1	298	43	8630	8680	50
271	1	797	702	8679	8841	162
272	1	43	532	8694	8697	3
273	4	495	657	8748	8898	150
274	1	161	448	8830	8838	8
275	4	429	119	8846	8852	6
276	4	429	119	8853	9023	170
277	1	265	637	8867	8875	8
278	4	66	397	8873	8876	3
279	4	66	397	8878	8880	2
280	1	331	175	8879	9201	322
281	4	106	565	8883	9180	297
282	1	265	727	8887	8917	30
283	1	539	353	8887	9020	133
284	1	174	295	8898	9259	361
285	1	43	637	8903	8985	82
286	1	46	67	8908	9062	154
287	1	291	764	8917	9130	213
288	4	758	128	8919	8977	58
289	4	495	66	8960	9077	117
290	1	637	43	8998	9009	11
291	4	758	698	9003	9013	10
292	4	202	128	9028	9031	3
293	1	353	539	9039	9305	266
294	1	637	727	9040	9053	13
295	1	637	727	9063	9071	8
296	4	570	758	9112	9114	2
297	4	128	698	9140	9144	4
298	1	764	291	9156	9320	164
299	4	495	66	9157	9432	275
300	4	698	202	9188	9194	6
301	1	194	646	9197	9202	5
302	4	796	698	9240	9255	15
303	4	428	101	9243	10066	823
304	4	758	671	9244	9257	13
305	4	106	199	9272	9656	384
306	4	796	698	9287	9290	3
307	4	671	790	9308	9315	7
308	1	539	532	9385	9389	4
309	1	194	727	9419	9490	71
310	4	495	66	9450	9453	3
311	4	66	758	9463	9471	8
312	4	790	758	9491	9499	8
313	1	194	727	9495	9610	115
314	4	495	66	9542	9545	3
315	4	66	758	9611	9840	229
316	4	495	nan	9659	9669	10
317	4	495	nan	9679	9684	5
318	4	106	199	9686	9883	197
319	4	495	nan	9694	9704	10
320	4	495	nan	9719	9818	99
321	1	539	295	9720	9928	208
322	4	495	nan	9825	9861	36
323	4	66	758	9846	9858	12
324	4	657	702	9846	9894	48
325	4	758	66	9871	9879	8
326	4	66	758	9880	10073	193
327	4	106	199	9987	9989	2
328	4	106	199	9990	9992	2
329	4	106	199	9994	10133	139
330	4	66	758	10080	10084	4
331	4	758	66	10100	10113	13
332	4	66	702	10135	10141	6
333	4	758	790	10168	10209	41
334	4	765	101	10181	10441	260
335	4	495	424	10195	10239	44
336	4	790	758	10211	10343	132
337	4	495	424	10244	10246	2
338	4	495	424	10255	10268	13
339	4	66	657	10279	10285	6
340	4	166	128	10282	10290	8
341	4	424	495	10283	10304	21
342	4	424	657	10323	10327	4
343	4	424	397	10352	10369	17
344	4	790	758	10369	10424	55
345	4	657	424	10381	10391	10
346	4	397	424	10405	10418	13
347	4	765	101	10443	10457	14
348	4	108	106	10450	10631	181
349	4	657	790	10494	10565	71
350	4	495	66	10526	10674	148
351	4	128	698	10564	11105	541
352	1	758	331	10590	10597	7
353	4	790	657	10614	10643	29
354	1	699	758	10633	10635	2
355	1	699	758	10653	10656	3
356	4	790	796	10684	10698	14
357	1	1	532	10688	10695	7
358	1	758	67	10696	10699	3
359	4	702	495	10702	10714	12
360	1	758	67	10707	10862	155
361	4	790	765	10713	10755	42
362	4	495	702	10724	10818	94
363	4	109	796	10745	11010	265
364	4	495	66	10828	10864	36
365	4	66	495	10867	10946	79
366	1	758	67	10877	10958	81
367	1	758	67	10973	11177	204
368	4	790	570	11129	11141	12
369	4	101	109	11140	11144	4
370	4	702	790	11146	11172	26
371	4	109	765	11172	11568	396
372	1	758	67	11193	11312	119
373	4	128	494	11255	11388	133
374	4	199	106	11264	11266	2
375	4	671	702	11268	11299	31
376	1	67	175	11361	11597	236
377	4	128	494	11399	11432	33
378	4	101	66	11413	11436	23
379	4	594	101	11419	11434	15
380	4	594	66	11419	11434	15
381	4	565	106	11426	11479	53
382	4	495	657	11438	11762	324
383	4	671	199	11487	11499	12
384	4	790	166	11487	11787	300
385	4	66	594	11529	11609	80
386	1	67	175	11609	11917	308
387	4	128	698	11639	11663	24
388	4	128	756	11683	11704	21
389	4	594	109	11690	11701	11
390	4	796	106	11699	11968	269
391	4	756	128	11706	11719	13
392	4	108	630	11715	11765	50
393	4	756	128	11725	11756	31
394	4	570	108	11796	11805	9
395	1	18	539	11807	11809	2
396	4	657	495	11810	11848	38
397	4	570	108	11833	11855	22
398	1	539	262	11837	11933	96
399	4	657	428	11856	12062	206
400	1	36	561	11897	11918	21
401	4	495	790	11899	11916	17
402	4	494	495	11926	12027	101
403	1	143	77	11931	11938	7
404	1	533	819	11949	11958	9
405	1	72	18	11959	12233	274
406	1	175	67	11964	11968	4
407	1	67	175	11972	12040	68
408	1	135	539	11984	12040	56
409	1	262	298	12003	12018	15
410	4	790	495	12029	12063	34
411	1	265	143	12031	12041	10
412	1	353	819	12040	12069	29
413	1	727	637	12050	12158	108
414	1	262	699	12053	12069	16
415	1	46	758	12056	12207	151
416	4	495	790	12069	12185	116
417	1	67	77	12073	12186	113
418	1	699	262	12082	12087	5
419	1	819	Queen	12092	12141	49
420	1	195	143	12093	12109	16
421	1	72	561	12126	12228	102
422	1	561	18	12126	12228	102
423	1	533	262	12130	12134	4
424	1	143	195	12143	12159	16
425	4	106	796	12162	12186	24
426	1	265	637	12172	12198	26
427	1	324	174	12202	12223	21
428	1	262	175	12207	12216	9
429	4	106	702	12225	12323	98
430	1	Queen	819	12230	12254	24
431	1	324	174	12234	12359	125
432	1	533	175	12235	12271	36
433	1	72	561	12243	12265	22
434	1	298	195	12251	12256	5
435	4	199	166	12256	12262	6
436	1	758	298	12278	12336	58
437	1	36	18	12302	12340	38
438	1	72	819	12309	12342	33
439	1	353	291	12313	12624	311
440	4	166	702	12336	12353	17
441	1	133	72	12346	12388	42
442	1	36	18	12350	12460	110
443	4	166	702	12366	12393	27
444	1	133	Queen	12390	12478	88
445	2	334	633	12390	12410	20
446	1	324	143	12393	12402	9
447	1	77	758	12402	12429	27
448	1	135	33	12408	12411	3
449	1	494	331	12412	12421	9
450	4	106	128	12413	12632	219
451	1	262	763	12428	12451	23
452	1	1	699	12429	12435	6
453	1	539	764	12429	12768	339
454	1	43	561	12431	12470	39
455	1	33	135	12433	12493	60
456	2	797	161	12437	12444	7
457	1	494	298	12451	12504	53
458	2	334	758	12453	12459	6
459	1	1	637	12467	12489	22
460	1	262	324	12490	12501	11
461	1	46	763	12503	12637	134
462	2	633	758	12506	12544	38
463	1	1	174	12510	12512	2
464	4	600	790	12527	12546	19
465	1	819	133	12538	12580	42
466	1	494	298	12539	12756	217
467	4	269	671	12539	12549	10
468	4	600	702	12564	12584	20
469	4	702	727	12609	12627	18
470	4	495	633	12612	12670	58
471	1	15	174	12622	12637	15
472	4	334	796	12623	12652	29
473	4	269	600	12625	12638	13
474	4	600	269	12641	12812	171
475	1	448	267	12658	12662	4
476	1	533	36	12671	12704	33
477	1	15	598	12671	12690	19
478	4	790	702	12671	12729	58
479	4	756	334	12707	12739	32
480	1	174	598	12710	12776	66
481	4	796	570	12722	12726	4
482	1	36	561	12730	12755	25
483	4	671	633	12735	12776	41
484	4	796	570	12771	12775	4
485	1	561	36	12771	13010	239
486	1	174	598	12778	12889	111
487	1	533	646	12802	12815	13
488	4	758	790	12810	12886	76
489	4	334	594	12817	12940	123
490	1	77	324	12853	12944	91
491	4	202	796	12887	12891	4
492	4	199	202	12917	12919	2
493	4	202	199	12922	12950	28
494	4	128	702	12932	12935	3
495	4	119	495	12944	12960	16
496	4	128	796	12948	12961	13
497	4	166	594	12954	12983	29
498	4	109	269	12960	13192	232
499	1	298	494	12964	13085	121
500	4	570	106	12980	13126	146
501	1	324	77	12983	13026	43
502	4	594	334	12989	13049	60
503	4	790	796	12990	12997	7
504	4	600	633	13015	13135	120
505	4	758	495	13028	13067	39
506	4	790	702	13082	13194	112
507	1	36	539	13082	13711	629
508	4	796	331	13086	13093	7
509	4	727	334	13092	13131	39
510	4	166	796	13169	13203	34
511	1	291	764	13206	13712	506
512	4	202	495	13254	13258	4
513	1	571	598	13265	13377	112
514	4	790	758	13265	13274	9
515	4	765	199	13266	13277	11
516	4	790	758	13275	13378	103
517	1	Queen	15	13281	13288	7
518	4	269	702	13324	13483	159
519	4	101	106	13421	13809	388
520	1	33	Queen	13421	13438	17
521	1	598	571	13559	13703	144
522	4	702	796	13640	13651	11
523	1	291	764	13715	13719	4
524	1	539	36	13721	13808	87
525	4	428	594	13725	13732	7
526	1	291	764	13726	13730	4
527	4	594	331	13741	13897	156
528	1	291	764	13758	14400	642
529	4	106	108	13846	13885	39
530	1	533	36	13886	13987	101
531	1	598	353	13898	13979	81
532	4	106	108	13906	13908	2
533	1	764	43	13912	13932	20
534	1	291	43	13912	13932	20
535	1	797	77	13922	13925	3
536	1	324	298	13929	14400	471
537	4	108	106	13931	13993	62
538	1	797	324	13936	13951	15
539	1	298	797	13936	13951	15
540	4	657	698	13978	14053	75
541	1	533	36	14005	14051	46
542	4	331	108	14010	14061	51
543	4	331	108	14070	14079	9
544	4	101	106	14073	14294	221
545	4	331	334	14106	14400	294
546	4	428	108	14192	14227	35
547	4	796	702	14256	14267	11
548	1	128	539	14328	14400	72
549	4	796	758	14360	14365	5
550	4	nan	630	14376	14400	24
551	1	428	1	14376	14395	19
552	4	758	119	14392	14400	8
