	Location	Ant_ID	Ant_ID_(partner)	start_time	end_time	duration
68	1	693	Queen	2036	2050	14
69	1	481	480	2049	2114	65
70	1	Queen	755	2052	2055	3
71	1	448	788	2060	2089	29
72	1	723	787	2065	2268	203
73	1	533	732	2126	2135	9
74	1	448	481	2140	2152	12
75	1	529	761	2142	2196	54
76	1	424	754	2155	2230	75
77	1	795	458	2172	2184	12
78	1	795	481	2197	2208	11
79	1	407	480	2213	2230	17
80	1	795	481	2224	2280	56
81	1	754	424	2236	2250	14
82	1	795	458	2288	2295	7
83	1	723	787	2292	2434	142
84	1	571	754	2319	2506	187
85	1	407	727	2343	2531	188
86	1	564	529	2376	2380	4
87	1	823	693	2386	2496	110
88	1	564	692	2406	2415	9
89	1	491	481	2411	2418	7
90	1	428	692	2435	2779	344
91	1	723	787	2439	2459	20
92	1	481	449	2439	2442	3
93	1	823	755	2544	2558	14
94	1	788	528	2567	2572	5
95	1	564	528	2652	2655	3
96	1	528	666	2761	2778	17
97	1	407	428	2780	2828	48
98	1	528	666	2785	2818	33
99	1	564	481	2795	2798	3
100	1	571	723	2803	3046	243
101	1	491	666	2831	2838	7
102	1	627	692	2837	2933	96
103	1	528	666	2872	2904	32
104	1	428	462	2898	2994	96
105	1	407	666	2934	2993	59
106	1	627	692	2946	3032	86
107	1	418	726	2951	2963	12
108	1	727	481	2951	3223	272
109	1	407	666	3001	3014	13
110	1	726	755	3012	3025	13
111	1	726	787	3067	3092	25
112	1	726	787	3112	3183	71
113	1	564	627	3116	3183	67
114	1	692	462	3256	3472	216
115	1	528	458	3266	3354	88
116	1	564	787	3317	3325	8
117	1	407	481	3351	3357	6
118	1	528	646	3455	3463	8
119	1	692	793	3503	3687	184
120	1	646	729	3533	3614	81
121	1	481	727	3566	3586	20
122	1	727	428	3614	3863	249
123	1	564	561	3656	3739	83
124	1	571	755	3737	3761	24
125	1	561	564	3743	3749	6
126	1	481	729	3763	3832	69
127	1	418	723	3816	3844	28
128	1	729	481	3875	3897	22
129	1	428	692	3936	3940	4
130	1	407	727	3963	4181	218
131	1	723	755	3965	3968	3
132	1	788	428	3998	4051	53
133	1	661	729	4029	4116	87
134	1	428	627	4097	4106	9
135	1	571	818	4120	4270	150
136	1	823	Queen	4126	4150	24
137	1	489	494	4136	4206	70
138	1	489	494	4214	4244	30
139	1	666	764	4229	4251	22
140	1	729	666	4253	4304	51
141	1	666	764	4310	4348	38
142	1	449	729	4338	4345	7
143	1	449	729	4357	4382	25
144	1	Queen	823	4379	4418	39
145	1	595	729	4430	4442	12
146	1	594	595	4462	4486	24
147	1	494	561	4489	4538	49
148	1	646	656	4517	4531	14
149	1	543	481	4519	4521	2
150	1	463	428	4536	4772	236
151	1	727	480	4546	4676	130
152	1	543	560	4557	4677	120
153	1	729	539	4578	4675	97
154	1	656	722	4614	4666	52
155	1	489	561	4695	4716	21
156	1	646	481	4699	4716	17
157	1	823	Queen	4708	4725	17
158	1	489	494	4724	4733	9
159	1	646	481	4733	4797	64
160	1	489	561	4735	4741	6
161	1	489	494	4774	4786	12
162	1	463	428	4778	4812	34
163	1	491	560	4811	4849	38
164	1	543	656	4816	4857	41
165	1	481	722	4887	4901	14
166	1	732	661	4888	4921	33
167	1	764	449	4929	4952	23
168	1	646	560	4938	4983	45
169	1	688	764	4954	5196	242
170	1	646	560	5004	5012	8
171	1	729	646	5017	5032	15
172	1	564	787	5029	5046	17
173	1	755	494	5041	5130	89
174	1	636	481	5068	5074	6
175	1	729	448	5134	5167	33
176	1	481	765	5148	5160	12
177	1	448	543	5178	5335	157
178	1	594	729	5197	5207	10
179	1	494	664	5205	5321	116
180	1	560	594	5220	5229	9
181	1	722	424	5239	5245	6
182	1	397	594	5241	5243	2
183	1	636	755	5313	5437	124
184	1	637	Queen	5319	5352	33
185	1	494	664	5323	5329	6
186	1	688	703	5412	5420	8
187	1	631	543	5434	5436	2
188	1	703	543	5455	5465	10
189	1	448	542	5472	5756	284
190	1	722	661	5474	5478	4
191	1	755	729	5530	5602	72
192	1	594	491	5596	5607	11
193	1	636	729	5606	5612	6
194	1	729	636	5613	5620	7
195	1	636	755	5689	5700	11
196	1	543	491	5708	5782	74
197	1	729	722	5735	5777	42
198	1	666	458	5738	5848	110
199	1	703	594	5768	5776	8
200	1	481	729	5827	5841	14
201	1	666	688	5863	5885	22
202	1	656	703	5878	5888	10
203	1	729	481	5913	5926	13
204	1	489	755	5969	6058	89
205	1	723	564	6026	6244	218
206	1	636	755	6070	6085	15
207	1	765	481	6100	6110	10
208	1	561	755	6146	6192	46
209	1	636	494	6193	6272	79
210	1	561	755	6207	6225	18
211	1	564	723	6283	6291	8
212	1	489	755	6325	6428	103
213	1	564	729	6343	6352	9
214	1	564	729	6355	6360	5
215	1	494	636	6378	6468	90
216	1	528	656	6478	6486	8
217	1	636	494	6768	6803	35
218	1	494	636	6812	6953	141
219	1	729	723	6815	6870	55
220	1	723	729	6912	7021	109
221	1	646	703	6941	6946	5
222	1	561	755	6969	6988	19
223	1	491	646	7003	7060	57
224	1	703	458	7014	7025	11
225	1	723	729	7045	7051	6
226	1	494	489	7060	7109	49
227	1	646	703	7067	7080	13
228	1	664	727	7079	7230	151
229	1	646	491	7100	7110	10
230	1	646	666	7171	7184	13
231	1	491	666	7197	7199	2
232	1	666	491	7202	7208	6
233	1	646	703	7209	7214	5
234	1	494	688	7227	7373	146
235	1	646	666	7239	7245	6
236	1	491	666	7256	7264	8
237	1	491	666	7271	7305	34
238	1	646	656	7283	7295	12
239	1	646	666	7312	7338	26
240	1	729	723	7332	7345	13
241	1	727	755	7341	7374	33
242	1	491	666	7368	7372	4
243	1	397	491	7440	7461	21
244	1	397	656	7469	7492	23
245	1	666	458	7490	7572	82
246	1	765	723	7584	7595	11
247	1	491	666	7586	7612	26
248	1	661	755	7608	7827	219
249	1	Queen	722	7704	7722	18
250	1	Queen	823	7892	7947	55
251	1	661	481	7920	8349	429
252	1	664	600	7924	7960	36
253	1	Queen	605	7973	7997	24
254	1	458	703	8007	8023	16
255	1	418	600	8015	8044	29
256	1	703	491	8028	8039	11
257	1	703	491	8047	8063	16
258	1	418	600	8051	8162	111
259	1	418	723	8093	8105	12
260	1	723	600	8093	8105	12
261	1	664	723	8110	8274	164
262	1	600	418	8163	8281	118
263	1	418	600	8283	8305	22
264	1	664	418	8321	8337	16
265	1	664	418	8342	8347	5
266	1	664	600	8353	8403	50
267	1	661	481	8387	8394	7
268	1	664	418	8404	8495	91
269	1	561	661	8455	8459	4
270	1	560	564	8495	8511	16
271	1	494	418	8496	8501	5
272	1	494	418	8508	8513	5
273	1	494	418	8515	8519	4
274	1	564	560	8523	8684	161
275	1	561	605	8561	8839	278
276	1	765	418	8614	8644	30
277	1	419	494	8627	8666	39
278	1	418	765	8650	8655	5
279	1	765	418	8660	8674	14
280	1	494	664	8666	8699	33
281	1	797	755	8678	8691	13
282	1	765	418	8683	8721	38
283	1	795	788	8697	8708	11
284	1	494	664	8703	8710	7
285	1	795	564	8728	8738	10
286	1	797	418	8755	8770	15
287	1	795	564	8786	8795	9
288	1	657	418	8816	9070	254
289	1	797	570	8836	8891	55
290	1	605	480	8841	9299	458
291	1	494	Queen	8856	8880	24
292	1	458	449	8886	8950	64
293	1	822	419	8910	9028	118
294	1	561	605	8918	8951	33
295	1	561	480	8918	8951	33
296	1	643	564	8933	8940	7
297	1	661	481	8937	8943	6
298	1	822	419	9030	9052	22
299	1	594	688	9045	9228	183
300	1	631	481	9103	9263	160
301	1	729	463	9114	9187	73
302	1	543	458	9148	9237	89
303	1	765	754	9191	9287	96
304	1	463	729	9200	9214	14
305	1	594	528	9246	9253	7
306	1	666	688	9252	9280	28
307	1	657	754	9289	9310	21
308	1	543	528	9300	9302	2
309	1	605	480	9304	9430	126
310	1	657	754	9311	9438	127
311	1	528	407	9328	9452	124
312	1	688	661	9331	9336	5
313	1	666	729	9339	9377	38
314	1	449	764	9374	9422	48
315	1	666	564	9403	9415	12
316	1	449	448	9432	9471	39
317	1	481	419	9446	9479	33
318	1	528	407	9457	9470	13
319	1	397	666	9462	9467	5
320	1	528	407	9472	9477	5
321	1	797	481	9480	9705	225
322	1	397	448	9481	9495	14
323	1	528	407	9495	9522	27
324	1	448	397	9502	9513	11
325	1	397	688	9517	9529	12
326	1	397	428	9542	9636	94
327	1	449	764	9549	9555	6
328	1	463	462	9553	9732	179
329	1	407	688	9568	9571	3
330	1	795	729	9576	9595	19
331	1	788	407	9645	9653	8
332	1	661	397	9665	9674	9
333	1	407	688	9672	9752	80
334	1	764	428	9678	9750	72
335	1	397	424	9705	9709	4
336	1	761	661	9710	9837	127
337	1	797	481	9718	9755	37
338	1	463	692	9737	10070	333
339	1	761	424	9868	9961	93
340	1	428	542	9915	10053	138
341	1	Queen	494	9953	10487	534
342	1	688	543	9980	10000	20
343	1	657	754	10001	10004	3
344	1	491	397	10048	10062	14
345	1	656	428	10108	10225	117
346	1	407	542	10235	10245	10
347	1	656	646	10537	10618	81
348	1	Queen	494	10543	10550	7
349	1	Queen	494	10554	10558	4
350	1	Queen	494	10561	10566	5
351	1	Queen	494	10617	10625	8
352	1	646	656	10645	10733	88
353	1	646	542	10863	10961	98
354	1	688	795	10876	10888	12
355	1	491	666	10948	10952	4
356	1	571	533	10983	11032	49
357	1	666	542	10997	11039	42
358	1	646	564	11017	11027	10
359	1	571	533	11033	11075	42
360	1	646	688	11055	11064	9
361	1	666	491	11094	11177	83
362	1	688	755	11114	11155	41
363	1	561	755	11162	11398	236
364	1	564	729	11176	11184	8
365	1	533	671	11176	11205	29
366	1	666	491	11189	11224	35
367	1	795	532	11219	11236	17
368	1	693	571	11230	11234	4
369	1	594	448	11248	11257	9
370	1	532	732	11356	11679	323
371	1	822	795	11365	11392	27
372	1	594	560	11400	11425	25
373	1	491	448	11402	11556	154
374	1	561	755	11447	11471	24
375	1	795	481	11496	11509	13
376	1	481	795	11513	11522	9
377	1	643	528	11527	11553	26
378	1	605	671	11560	11926	366
379	1	491	560	11613	11657	44
380	1	528	542	11615	11623	8
381	1	491	560	11660	11670	10
382	1	491	594	11717	11767	50
383	1	424	787	11731	11802	71
384	1	424	787	11811	11819	8
385	1	458	726	11872	11971	99
386	1	643	560	11875	11954	79
387	1	571	758	11878	11904	26
388	1	481	605	11949	11963	14
389	1	494	Queen	11965	12018	53
390	1	532	758	11965	12054	89
391	1	481	605	11970	11978	8
392	1	458	726	11989	11996	7
393	1	Queen	494	12020	12110	90
394	1	726	463	12022	12122	100
395	1	480	758	12029	12054	25
396	1	480	532	12029	12120	91
397	1	480	758	12056	12120	64
398	1	532	758	12056	12228	172
399	1	643	729	12086	12104	18
400	1	571	Queen	12127	12162	35
401	1	480	571	12176	12222	46
402	1	646	643	12230	12238	8
403	1	643	646	12245	12267	22
404	1	729	795	12257	12277	20
405	1	765	Queen	12269	12274	5
406	1	458	726	12277	12286	9
407	1	539	Queen	12298	12314	16
408	1	480	732	12321	12548	227
409	1	646	560	12363	12377	14
410	1	726	765	12365	12369	4
411	1	688	754	12367	12390	23
412	1	528	560	12370	12377	7
413	1	528	646	12370	12377	7
414	1	533	543	12390	12404	14
415	1	564	646	12416	12419	3
416	1	765	481	12421	12596	175
417	1	539	533	12464	12476	12
418	1	630	754	12467	12499	32
419	1	637	733	12469	12566	97
420	1	630	754	12500	12559	59
421	1	532	633	12533	12569	36
422	1	688	726	12544	12613	69
423	1	532	570	12561	12604	43
424	1	570	633	12561	12569	8
425	1	539	Queen	12565	12689	124
426	1	532	633	12571	12584	13
427	1	570	633	12571	12584	13
428	1	636	666	12574	12647	73
429	1	723	822	12586	12596	10
430	1	605	758	12657	12686	29
431	1	605	822	12693	12695	2
432	1	758	605	12697	12704	7
433	1	688	462	12704	12829	125
434	1	539	Queen	12713	12734	21
435	1	605	758	12715	12719	4
436	1	481	605	12720	12727	7
437	1	765	788	12818	12878	60
438	1	481	528	12824	12837	13
439	1	481	528	12850	12871	21
440	1	570	633	12853	12993	140
441	1	627	491	12886	13093	207
442	1	560	722	12919	12925	6
443	1	481	595	12933	12965	32
444	1	636	793	12933	13084	151
445	1	656	822	12935	12965	30
446	1	449	604	12935	13128	193
447	1	688	726	12968	12981	13
448	1	Queen	533	12989	13018	29
449	1	822	486	12999	13012	13
450	1	726	823	13019	13032	13
451	1	688	693	13021	13051	30
452	1	755	823	13042	13122	80
453	1	397	528	13045	13049	4
454	1	560	733	13075	13115	40
455	1	533	693	13092	13126	34
456	1	486	656	13098	13166	68
457	1	765	627	13167	13170	3
458	1	480	732	13168	13253	85
459	1	481	627	13184	13191	7
460	1	542	661	13234	13253	19
461	1	458	560	13242	13255	13
462	1	539	Queen	13249	13325	76
463	1	627	765	13279	13340	61
464	1	Queen	637	13342	13439	97
465	1	564	726	13360	13367	7
466	1	542	788	13370	13375	5
467	1	726	822	13386	13422	36
468	1	494	600	13389	13408	19
469	1	463	661	13411	13737	326
470	1	571	703	13412	13415	3
471	1	703	571	13428	13435	7
472	1	726	793	13440	13470	30
473	1	480	722	13451	13490	39
474	1	571	823	13479	13898	419
475	1	533	543	13604	13625	21
476	1	754	397	13715	13723	8
477	1	722	754	13724	13735	11
478	1	754	397	13736	13748	12
479	1	448	729	13762	13843	81
480	1	822	542	13785	14317	532
481	1	463	543	13799	13834	35
482	1	494	543	13837	13840	3
483	1	726	543	13841	13869	28
484	1	448	729	13849	13967	118
485	1	726	543	13874	14001	127
486	1	823	571	13941	14135	194
487	1	543	726	14007	14014	7
488	1	543	726	14021	14025	4
489	1	726	463	14094	14108	14
490	1	797	818	14122	14204	82
491	1	755	463	14157	14267	110
492	1	797	818	14206	14245	39
493	1	726	564	14296	14310	14
494	1	726	463	14323	14400	77
495	1	661	723	14342	14375	33
