	Location	Ant_ID	Ant_ID_(partner)	start_time	end_time	duration
141	1	15	331	7097	7215	118
142	1	33	161	7119	7125	6
143	1	166	46	7136	7148	12
144	1	161	33	7140	7156	16
145	1	33	161	7160	7167	7
146	1	36	76	7203	7451	248
147	1	175	429	7216	7356	140
148	1	161	33	7236	7238	2
149	1	161	33	7243	7249	6
150	1	598	331	7256	7302	46
151	1	428	790	7259	7265	6
152	1	819	199	7259	7276	17
153	1	797	76	7262	7451	189
154	1	797	36	7262	7482	220
155	1	199	594	7281	7284	3
156	1	161	269	7282	7305	23
157	1	15	819	7289	7305	16
158	1	15	819	7306	7308	2
159	1	161	269	7307	7317	10
160	1	819	199	7314	7456	142
161	1	790	15	7318	7463	145
162	1	269	161	7325	7352	27
163	1	161	269	7355	7410	55
164	1	199	15	7484	7557	73
165	1	166	175	7547	7555	8
166	1	161	594	7576	7584	8
167	1	36	797	7584	7703	119
168	1	637	819	7599	7607	8
169	1	429	76	7608	7674	66
170	1	101	269	7618	7712	94
171	1	174	1	7620	7627	7
172	1	175	262	7652	7710	58
173	1	539	763	7674	7719	45
174	1	nan	109	7740	7798	58
175	1	199	797	7758	7954	196
176	1	202	298	7792	7858	66
177	1	36	269	7802	7863	61
178	1	818	571	7809	7830	21
179	1	nan	109	7812	7876	64
180	1	109	818	7937	7999	62
181	1	76	166	8052	8285	233
182	1	570	657	8104	8138	34
183	1	532	657	8241	8320	79
184	1	166	76	8288	8291	3
185	1	76	166	8302	8330	28
186	1	199	797	8396	8789	393
187	1	67	758	8424	8461	37
188	1	646	109	8474	8751	277
189	1	Queen	295	8701	8711	10
190	1	657	818	8797	8802	5
191	1	109	119	8824	8828	4
192	1	109	119	8831	8836	5
193	1	199	797	8853	8856	3
194	1	109	646	8870	8875	5
195	1	199	797	8942	9412	470
196	1	797	199	9414	9430	16
197	1	797	199	9448	9451	3
198	1	428	166	9536	9544	8
199	1	429	428	9544	9549	5
200	1	101	166	9587	9640	53
201	1	199	101	9627	9629	2
202	1	199	166	9627	9629	2
203	1	101	269	9640	9647	7
204	1	36	797	10676	10715	39
205	1	657	267	10720	10731	11
206	1	797	36	10734	11172	438
207	1	109	657	11340	11395	55
208	1	657	646	11407	11431	24
209	1	570	494	11501	11527	26
210	1	42	646	11513	11535	22
211	1	494	570	11535	11538	3
212	1	109	199	11540	11543	3
213	1	267	36	11561	11647	86
214	1	199	494	11566	11580	14
215	1	494	199	11581	11672	91
216	1	594	671	11651	11663	12
217	1	797	267	11651	11715	64
218	1	594	671	11672	11744	72
219	1	199	494	11693	11743	50
220	1	42	818	11705	11753	48
221	1	267	36	11750	11757	7
222	1	594	199	11793	11803	10
223	1	594	199	11808	11906	98
224	1	532	657	11857	11870	13
225	1	818	109	11884	11999	115
226	1	594	199	11922	12025	103
227	1	36	269	11998	12478	480
228	1	818	109	12032	12207	175
229	1	324	166	12038	12109	71
230	1	594	42	12039	12044	5
231	1	727	533	12047	12107	60
232	1	119	101	12098	12151	53
233	1	166	324	12121	12201	80
234	1	199	298	12135	12216	81
235	1	594	646	12138	12159	21
236	1	109	570	12213	12219	6
237	1	818	646	12229	12244	15
238	1	324	15	12238	12556	318
239	1	532	594	12248	12280	32
240	1	42	646	12264	12316	52
241	1	818	570	12279	12376	97
242	1	646	570	12391	12427	36
243	1	818	109	12394	12521	127
244	1	33	42	12438	12448	10
245	1	594	33	12492	12506	14
246	1	269	36	12504	12584	80
247	1	594	33	12539	12549	10
248	1	36	269	12602	12945	343
249	1	646	594	12619	12630	11
250	1	594	646	12634	12643	9
251	1	33	594	12660	12713	53
252	1	33	818	12717	12737	20
253	1	646	594	12725	12738	13
254	1	570	594	12751	12808	57
255	1	33	594	12815	12826	11
256	1	33	594	12837	12850	13
257	1	594	109	12874	12883	9
258	1	698	594	12941	12970	29
259	1	594	698	12988	12998	10
260	1	202	42	13032	13127	95
261	1	15	324	13039	13483	444
262	1	67	199	13046	13142	96
263	1	269	101	13086	13128	42
264	1	594	698	13325	13333	8
265	1	570	269	13349	13354	5
266	1	539	46	13580	13599	19
267	1	46	262	13602	13721	119
268	1	33	15	13631	13796	165
269	1	448	797	13651	13653	2
270	1	331	135	13660	13757	97
271	1	109	298	13678	13692	14
272	1	657	36	13682	13693	11
273	1	727	77	13684	13718	34
274	1	Queen	18	13687	13701	14
275	1	291	143	13706	13739	33
276	1	46	133	13706	13721	15
277	1	262	133	13706	13725	19
278	1	43	119	13737	13753	16
279	1	727	43	13737	13752	15
280	1	727	119	13737	13752	15
281	1	353	135	13769	13805	36
282	1	331	72	13775	13777	2
283	1	353	135	13808	13827	19
284	1	72	331	13809	14012	203
285	1	532	298	13832	13841	9
286	1	43	262	13832	13859	27
287	1	353	135	13850	14051	201
288	1	532	797	13905	13912	7
289	1	262	33	13930	14012	82
290	1	15	175	13946	14078	132
291	1	269	699	13947	13956	9
292	1	77	194	13966	13978	12
293	1	598	202	13974	14013	39
294	1	699	119	13977	13983	6
295	1	77	194	13981	14025	44
296	1	532	598	14014	14040	26
297	1	331	72	14019	14036	17
298	1	262	33	14024	14071	47
299	1	194	291	14026	14069	43
300	1	Queen	128	14033	14049	16
301	1	797	764	14046	14054	8
302	1	269	727	14083	14091	8
303	1	291	262	14104	14160	56
304	1	265	15	14113	14162	49
305	1	727	269	14119	14121	2
306	1	298	448	14126	14139	13
307	1	202	72	14149	14186	37
308	1	291	199	14195	14237	42
309	1	18	353	14209	14240	31
310	1	797	Queen	14239	14254	15
311	1	295	72	14240	14279	39
312	1	353	18	14248	14400	152
313	1	598	194	14256	14311	55
314	1	72	291	14293	14400	107
315	1	135	128	14301	14400	99
316	1	262	194	14311	14400	89
317	1	428	637	14342	14370	28
318	1	77	598	14364	14400	36
319	1	532	195	14398	14400	2
