	Location	Ant_ID	Ant_ID_(partner)	start_time	end_time	duration
364	4	754	72	9691	9718	27
365	4	632	797	9692	9783	91
366	1	47	108	9693	9717	24
367	1	32	732	9701	9706	5
368	1	425	Queen	9705	9727	22
369	1	732	448	9712	9722	10
370	1	538	823	9729	9735	6
371	1	47	108	9729	9748	19
372	4	631	688	9736	9748	12
373	1	732	397	9753	9890	137
374	1	560	Queen	9772	9799	27
375	1	32	459	9772	9778	6
376	4	448	424	9799	9806	7
377	4	631	671	9800	9814	14
378	4	754	688	9804	9826	22
379	2	765	630	9804	9819	15
380	1	Queen	560	9816	9837	21
381	1	604	666	9820	9834	14
382	1	729	108	9827	9844	17
383	1	32	463	9841	9887	46
384	4	632	657	9842	9846	4
385	1	599	604	9853	9883	30
386	1	452	Queen	9863	9885	22
387	4	657	632	9878	9911	33
388	4	491	571	9892	9925	33
389	1	407	532	9894	9896	2
390	4	491	448	9901	9925	24
391	4	571	448	9901	9925	24
392	1	47	728	9914	9938	24
393	1	Queen	666	9939	9982	43
394	4	671	491	9946	9948	2
395	4	491	819	10010	10026	16
396	1	Queen	66	10017	10047	30
397	1	32	732	10023	10036	13
398	4	564	571	10025	10035	10
399	1	486	463	10028	10137	109
400	1	425	397	10031	10038	7
401	1	449	32	10047	10050	3
402	1	425	397	10063	10069	6
403	1	449	732	10067	10117	50
404	4	571	755	10068	10080	12
405	4	699	424	10102	10174	72
406	1	765	823	10152	10159	7
407	1	666	Queen	10159	10341	182
408	1	32	823	10171	10180	9
409	1	765	463	10179	10182	3
410	1	765	463	10189	10199	10
411	4	424	699	10199	10204	5
412	1	486	32	10205	10216	11
413	4	797	699	10209	10384	175
414	4	754	491	10226	10234	8
415	1	33	728	10232	10253	21
416	1	425	32	10240	10253	13
417	1	463	732	10272	10390	118
418	1	32	419	10280	10285	5
419	1	765	538	10311	10323	12
420	4	727	754	10316	10329	13
421	1	604	728	10318	10325	7
422	1	36	560	10332	10336	4
423	1	66	604	10341	10357	16
424	1	765	560	10350	10361	11
425	1	397	419	10371	10425	54
426	1	486	449	10375	10425	50
427	1	452	666	10387	10500	113
428	1	Queen	4	10435	10446	11
429	4	698	699	10436	10440	4
430	4	754	797	10437	10451	14
431	1	599	32	10456	10461	5
432	1	108	604	10458	10464	6
433	1	449	486	10460	10637	177
434	1	36	Queen	10463	10475	12
435	4	462	542	10465	10471	6
436	4	491	755	10475	10479	4
437	1	32	728	10480	10491	11
438	1	765	419	10481	10540	59
439	4	418	797	10495	10523	28
440	4	491	755	10515	10620	105
441	1	489	604	10522	10529	7
442	1	666	452	10525	10606	81
443	2	729	732	10530	10532	2
444	4	424	462	10541	10547	6
445	1	489	1	10546	10598	52
446	4	459	671	10549	10577	28
447	4	542	646	10569	10574	5
448	2	729	732	10571	10595	24
449	4	646	542	10587	10590	3
450	4	646	542	10591	10605	14
451	4	459	598	10592	10595	3
452	4	797	698	10596	10621	25
453	1	489	1	10602	10646	44
454	1	Queen	36	10609	10613	4
455	2	564	732	10610	10629	19
456	1	538	765	10633	10721	88
457	4	424	793	10633	10665	32
458	1	463	560	10634	10775	141
459	1	425	Queen	10636	10655	19
460	4	491	459	10636	10642	6
461	4	565	646	10639	10642	3
462	1	1	489	10649	10685	36
463	2	729	564	10656	10661	5
464	4	797	787	10664	10699	35
465	4	758	646	10672	10693	21
466	4	797	565	10676	10728	52
467	4	565	787	10676	10699	23
468	2	729	732	10678	10684	6
469	4	698	424	10678	10694	16
470	4	631	418	10689	10716	27
471	4	429	72	10706	10715	9
472	1	666	489	10709	10713	4
473	4	72	429	10730	10771	41
474	1	732	823	10734	10737	3
475	1	595	728	10739	10748	9
476	1	732	823	10746	10800	54
477	4	491	565	10770	10837	67
478	1	108	Queen	10773	10798	25
479	4	72	429	10777	10796	19
480	4	755	797	10777	10793	16
481	4	418	542	10779	10784	5
482	1	463	47	10795	10801	6
483	1	823	732	10800	10812	12
484	4	542	571	10804	10808	4
485	1	Queen	666	10824	10897	73
486	4	755	565	10840	10843	3
487	2	729	47	10840	10845	5
488	1	66	108	10844	10899	55
489	4	424	429	10845	10855	10
490	4	491	429	10886	10907	21
491	4	47	797	10900	10912	12
492	1	823	32	10917	10924	7
493	4	429	491	10918	10920	2
494	4	481	796	10923	11063	140
495	4	429	491	10961	10964	3
496	1	36	Queen	10976	10992	16
497	1	823	419	10983	10985	2
498	1	765	823	10993	11007	14
499	4	754	797	10993	11014	21
500	1	575	Queen	11014	11040	26
501	1	765	538	11019	11023	4
502	1	407	66	11041	11340	299
503	1	604	489	11065	11082	17
504	1	Queen	4	11066	11090	24
505	1	452	489	11083	11085	2
506	1	489	452	11095	11102	7
507	1	33	1	11097	11428	331
508	4	429	787	11099	11110	11
509	1	Queen	575	11116	11136	20
510	4	539	nan	11130	11137	7
511	1	604	489	11136	11139	3
512	1	604	489	11157	11163	6
513	1	604	489	11192	11201	9
514	4	72	632	11247	11258	11
515	4	429	632	11269	11331	62
516	1	489	452	11345	11424	79
517	4	726	429	11407	11410	3
518	4	429	424	11488	11490	2
519	1	1	489	11496	11666	170
520	4	539	429	11519	11521	2
521	4	429	539	11523	11527	4
522	4	754	797	11589	11606	17
523	4	47	797	11635	11645	10
524	4	424	429	11652	11664	12
525	4	539	47	11672	11685	13
526	4	429	424	11682	11745	63
527	4	418	565	11686	11689	3
528	4	797	539	11694	11750	56
529	1	732	564	11699	11702	3
530	1	564	463	11712	11715	3
531	1	489	452	11731	11788	57
532	4	627	nan	11754	11764	10
533	4	429	424	11760	11815	55
534	4	727	797	11761	11787	26
535	4	539	819	11770	11789	19
536	1	452	489	11802	11813	11
537	1	32	732	11837	11849	12
538	4	631	539	11854	11871	17
539	1	452	666	11859	11873	14
540	1	452	489	11889	11893	4
541	1	33	666	11892	11944	52
542	1	489	452	11910	11918	8
543	4	797	631	11910	11926	16
544	4	47	571	11927	11936	9
545	4	491	539	11956	11960	4
546	1	564	754	11968	11976	8
547	1	463	732	11979	11983	4
548	1	1	407	11996	12113	117
549	1	754	765	12008	12048	40
550	1	489	666	12009	12026	17
551	1	489	666	12031	12047	16
552	1	489	666	12087	12091	4
553	4	542	787	12094	12098	4
554	4	755	424	12108	12113	5
555	4	793	598	12117	12139	22
556	4	491	631	12167	12169	2
557	1	489	754	12168	12170	2
558	1	489	754	12187	12270	83
559	4	797	698	12240	12297	57
560	4	698	539	12286	12292	6
561	4	797	539	12286	12292	6
562	4	787	797	12392	12563	171
563	1	32	463	12494	12499	5
564	1	463	560	12510	12516	6
565	1	732	823	12529	12532	3
566	1	823	765	12552	12607	55
567	1	823	765	12623	12721	98
568	4	627	797	12692	12773	81
569	4	448	722	12694	12697	3
570	1	765	732	12765	12776	11
571	4	822	72	12814	12817	3
572	1	765	823	12882	12895	13
573	1	630	463	12892	12904	12
574	1	463	560	12913	12923	10
575	1	630	823	12925	12939	14
576	1	560	463	12927	12970	43
577	1	732	630	12982	12994	12
578	1	732	630	13000	13006	6
579	4	429	722	13091	13103	12
580	4	722	429	13160	13166	6
581	4	722	429	13173	13178	5
582	4	797	758	13223	13275	52
583	1	489	1	13280	13375	95
584	4	797	646	13285	13410	125
585	4	646	797	13422	13491	69
586	1	754	1	13423	13434	11
587	1	489	452	13434	13455	21
588	4	72	632	13458	13508	50
589	1	489	452	13462	13473	11
590	1	4	407	13464	13703	239
591	4	722	72	13469	13482	13
592	4	632	722	13469	13482	13
593	4	698	646	13522	13536	14
594	4	797	539	13537	13676	139
595	4	491	796	13561	13569	8
596	4	698	657	13602	13618	16
597	1	452	666	13606	13778	172
598	4	657	698	13628	13960	332
599	4	539	819	13700	13721	21
600	4	539	797	13744	13767	23
601	1	754	666	13862	13900	38
602	4	632	598	13917	13933	16
603	1	1	604	13959	13969	10
604	4	698	657	13963	13973	10
605	1	575	Queen	13987	14017	30
606	1	575	Queen	14022	14050	28
607	1	32	33	14054	14070	16
608	1	666	452	14055	14090	35
609	1	1	452	14128	14136	8
610	1	463	538	14196	14199	3
611	1	463	560	14282	14292	10
612	1	754	32	14338	14349	11
