,ID1,ID2,Weight
128,PT1,Tao12,6
129,P1,Tao12,6
130,PT1,Tao7,5
131,P1,Tao7,5
132,Tao12,Tao7,13
133,PT1,Tao10,4
134,P1,Tao10,4
135,Tao10,Tao12,11
136,Tao10,Tao7,11
137,PT1,Tao15,3
138,P1,Tao15,3
139,Tao12,Tao15,9
140,Tao15,Tao7,9
141,Tao10,Tao15,9
142,PT1,T6F,2
143,P1,T6F,2
144,T6F,Tao12,2
145,T6F,Tao7,2
146,T6F,Tao10,2
147,T6F,Tao15,2
148,PT1,T20M,1
149,P1,T20M,1
150,T20M,Tao12,4
151,T20M,Tao7,4
152,T20M,Tao10,4
153,T20M,Tao15,4
154,T20M,T6F,1
155,Op23,Op33,9
156,Op33,She8,18
157,Op23,She8,8
158,Op10,Op23,7
159,Op10,She8,16
160,Op33,PT1,6
161,Op23,PT1,6
162,PT1,She8,6
163,Op10,PT1,6
164,Op33,Op5,5
165,Op23,Op5,5
166,Op5,She8,5
167,Op10,Op5,5
168,Op5,PT1,5
169,Op33,Op8,12
170,Op23,Op8,4
171,Op8,She8,12
172,Op10,Op8,12
173,Op8,PT1,4
174,Op5,Op8,4
175,Op23,P1,3
176,P1,She8,3
177,Op5,P1,3
178,Op8,P1,3
179,Op23,Op6,2
180,Op6,She8,8
181,Op6,PT1,2
182,Op5,Op6,2
183,Op6,Op8,8
184,Op19,Op23,1
185,Op19,She8,1
186,Op19,PT1,1
187,Op19,Op5,1
188,Op19,Op8,1
189,Mot17,Mot5,8
190,Mot17,Mot8,8
191,Mot17,Mot19,5
192,Mot16,Mot17,8
193,Mot15,Mot17,6
194,Mot17,Mot2,3
195,Mot12,Mot17,3
196,Mot3,Mot5,1
197,Mot3,Mot8,1
198,Mot19,Mot3,1
199,Mot16,Mot3,1
200,Mot17,Mot3,1
201,Mot15,Mot3,1
202,Mot2,Mot3,1
203,Mot12,Mot3,1
204,She1,She8,10
205,Op20,She8,10
206,Op8,She1,8
207,Op20,Op8,8
208,She1,V12M,7
209,Op33,V12M,7
210,Op20,V12M,7
211,She8,V12M,7
212,Op10,V12M,7
213,Op8,V12M,7
214,Op6,V12M,6
215,Op41,She8,5
216,Op41,Op8,5
217,Op41,V12M,5
218,She8,V21M,4
219,Op8,V21M,4
220,V12M,V21M,4
221,She8,V22M,3
222,Op8,V22M,3
223,V12M,V22M,3
224,Op24,She8,2
225,Op24,Op8,2
226,Op24,V12M,2
227,Op36,She1,1
228,Op33,Op36,1
229,Op20,Op36,1
230,Op36,She8,1
231,Op10,Op36,1
232,Op36,Op8,1
233,Op36,V12M,1
234,Op36,Op6,1
235,Op36,Op41,1
236,Op36,V21M,1
237,Op36,V22M,1
238,Op24,Op36,1
239,Op8,Tao25,10
240,Op8,Tao12,9
241,Tao12,Tao25,9
242,Op8,Tao7,8
243,Tao25,Tao7,8
244,Op8,Tao10,7
245,Tao10,Tao25,7
246,Op8,Tao15,6
247,Tao15,Tao25,6
248,Op8,T6M,5
249,T6M,Tao25,5
250,T6M,Tao7,5
251,T6M,Tao10,5
252,T6M,Tao15,5
253,Op8,T18M,4
254,T18M,Tao25,4
255,T18M,Tao12,4
256,T18M,Tao7,4
257,T18M,Tao10,4
258,T18M,Tao15,4
259,T18M,T6M,4
260,Op8,T20M,3
261,T20M,Tao25,3
262,T20M,T6M,3
263,T18M,T20M,3
264,Op8,Tao6,2
265,Tao25,Tao6,2
266,Tao12,Tao6,2
267,Tao6,Tao7,2
268,Tao10,Tao6,2
269,Tao15,Tao6,2
270,T6M,Tao6,2
271,T18M,Tao6,2
272,T20M,Tao6,2
273,Op8,Tao13,1
274,Tao13,Tao25,1
275,Tao12,Tao13,1
276,Tao13,Tao7,1
277,Tao10,Tao13,1
278,Tao13,Tao15,1
279,T6M,Tao13,1
280,T18M,Tao13,1
281,T20M,Tao13,1
282,Tao13,Tao6,1
283,R6F,RF2,3
284,Mot22,RF2,2
285,Mot22,R6F,2
286,RF2,RF4,1
287,R6F,RF4,1
288,Mot22,RF4,1
289,Mot21,Mot5,6
290,Mot21,Mot8,6
291,Mot16,Mot21,5
292,Mot14,Mot21,4
293,Mot17,Mot21,3
294,Mot14,Mot17,3
295,Mot15,Mot21,2
296,Mot12,Mot21,1
