,ID1,ID2,Weight
110,Op19,Op5,8
111,Op19,Tao5,4
112,Op19,She9,4
113,Op13,Op19,4
114,Op18,Op19,8
115,Op19,She4,4
116,Op19,Op41,4
117,Op19,V22M,8
118,Op24,She5,7
119,Op24,She1,7
120,Op24,Op33,7
121,Op20,Op24,6
122,Op24,V11M,3
123,Op24,Op5,7
124,Op24,Tao5,3
125,Op24,She9,4
126,Op13,Op24,3
127,Op18,Op24,6
128,Op24,She4,3
129,Op24,Op41,3
130,Op24,V22M,6
131,Op19,Op24,6
132,Op22,She5,4
133,Op22,She1,4
134,Op22,Op33,4
135,Op20,Op22,4
136,Op22,V11M,2
137,Op22,Op5,4
138,Op22,Tao5,2
139,Op22,She9,2
140,Op13,Op22,2
141,Op18,Op22,4
142,Op22,She4,2
143,Op22,Op41,2
144,Op22,V22M,4
145,Op19,Op22,4
146,Op22,Op24,4
147,Op21,She5,2
148,Op21,She1,2
149,Op21,Op33,2
150,Op20,Op21,2
151,Op21,V11M,1
152,Op21,Op5,2
153,Op21,Tao5,1
154,Op21,She9,1
155,Op13,Op21,1
156,Op18,Op21,2
157,Op21,She4,1
158,Op21,Op41,1
159,Op21,V22M,2
160,Op19,Op21,3
161,Op21,Op24,2
162,Op21,Op22,2
163,Mot11,Mot18,7
164,Mot18,Mot7,6
165,Mot11,Mot7,6
166,Mot18,Mot19,5
167,Mot11,Mot19,13
168,Mot19,Mot7,5
169,Mot14,Mot18,4
170,Mot11,Mot14,4
171,Mot14,Mot7,4
172,Mot14,Mot19,4
173,Mot17,Mot18,3
174,Mot11,Mot17,8
175,Mot17,Mot7,3
176,Mot17,Mot19,8
177,Mot14,Mot17,3
178,Mot13,Mot18,2
179,Mot11,Mot13,6
180,Mot13,Mot7,2
181,Mot13,Mot19,6
182,Mot13,Mot14,2
183,Mot13,Mot17,6
184,Mot1,Mot18,1
185,Mot1,Mot11,4
186,Mot1,Mot7,1
187,Mot1,Mot19,4
188,Mot1,Mot14,1
189,Mot1,Mot17,4
190,Mot1,Mot13,4
191,PT7,RF7,8
192,PT7,RF2,8
193,RF7,Tao19,5
194,RF2,Tao19,5
195,PT7,Tao19,5
196,R21F,RF7,2
197,R21F,RF2,2
198,PT7,R21F,2
199,R21F,Tao19,2
200,Mot16,Tao5,12
201,M11F,Tao5,11
202,M11F,Mot16,11
203,Tao12,Tao5,10
204,Mot16,Tao12,10
205,M11F,Tao12,10
206,Tao10,Tao5,9
207,Mot16,Tao10,9
208,M11F,Tao10,9
209,Tao2,Tao5,8
210,Mot16,Tao2,8
211,M11F,Tao2,8
212,T6M,Tao5,7
213,Mot16,T6M,7
214,M11F,T6M,7
215,Tao16,Tao5,6
216,Mot16,Tao16,6
217,M11F,Tao16,6
218,Tao12,Tao16,6
219,Tao10,Tao16,6
220,Tao16,Tao2,6
221,T6M,Tao16,6
222,T18M,Tao5,5
223,Mot16,T18M,5
224,M11F,T18M,5
225,T18M,Tao12,5
226,T18M,Tao10,5
227,T18M,Tao2,5
228,T18M,T6M,5
229,T18M,Tao16,5
230,Tao11,Tao5,4
231,Mot16,Tao11,4
232,M11F,Tao11,4
233,Tao11,Tao12,4
234,Tao10,Tao11,4
235,Tao11,Tao2,4
236,T6M,Tao11,4
237,Tao11,Tao16,4
238,T18M,Tao11,4
239,Tao5,Tao6,3
240,Mot16,Tao6,3
241,M11F,Tao6,3
242,Tao16,Tao6,3
243,T18M,Tao6,3
244,Tao11,Tao6,3
245,Tao19,Tao5,2
246,Mot16,Tao19,2
247,M11F,Tao19,2
248,Tao12,Tao19,2
249,Tao10,Tao19,2
250,Tao19,Tao2,2
251,T6M,Tao19,2
252,Tao16,Tao19,2
253,T18M,Tao19,2
254,Tao11,Tao19,2
255,Tao19,Tao6,2
256,Tao13,Tao5,1
257,Mot16,Tao13,1
258,M11F,Tao13,1
259,Tao12,Tao13,1
260,Tao10,Tao13,1
261,Tao13,Tao2,1
262,T6M,Tao13,1
263,Tao13,Tao16,1
264,T18M,Tao13,1
265,Tao11,Tao13,1
266,Tao13,Tao6,1
267,Tao13,Tao19,1
268,Op4,Op8,5
269,Op4,She3,4
270,Op8,She3,4
271,Op4,Tao15,3
272,Op8,Tao15,3
273,She3,Tao15,3
274,Op19,Op4,2
275,Op19,Op8,2
276,Op19,She3,2
277,Op19,Tao15,2
278,Op21,Op4,1
279,Op21,Op8,1
280,Op21,She3,1
281,Op21,Tao15,1
282,Op9,She5,8
283,Op9,She1,8
284,Op33,Op9,8
285,Op5,Op9,7
286,Op8,She5,6
287,Op8,She1,6
288,Op33,Op8,6
289,Op8,Op9,6
290,Op5,Op8,6
291,Op16,She5,16
292,Op16,She1,16
293,Op16,Op33,16
294,Op16,Op9,5
295,Op16,Op5,16
296,Op16,Op8,5
297,Op9,She9,4
298,Op8,She9,4
299,Op16,She9,4
300,She5,V21M,3
301,She1,V21M,3
302,Op33,V21M,3
303,Op9,V21M,3
304,Op5,V21M,3
305,Op8,V21M,3
306,Op16,V21M,3
307,She9,V21M,3
308,Op27,She5,2
309,Op27,She1,2
310,Op27,Op33,2
311,Op27,Op9,2
312,Op27,Op5,2
313,Op27,Op8,2
314,Op16,Op27,2
315,Op27,She9,2
316,Op27,V21M,2
317,Op24,Op9,1
318,Op24,Op8,1
319,Op16,Op24,4
320,Op24,V21M,1
321,Op24,Op27,1
322,PT2,She5,13
323,PT2,She1,13
324,Op33,PT2,13
325,Op20,PT2,13
326,Op5,PT2,12
327,Op16,Op20,11
328,Op16,PT2,11
329,Mot22,She5,10
330,Mot22,She1,10
331,Mot22,Op33,10
332,Mot22,Op20,10
333,Mot22,PT2,10
334,Mot22,Op5,10
335,Mot22,Op16,10
336,Op18,PT2,9
337,Op16,Op18,9
338,Mot22,Op18,9
339,She5,Tao8,8
340,She1,Tao8,8
341,Op33,Tao8,8
342,Op20,Tao8,8
343,PT2,Tao8,8
344,Op5,Tao8,8
345,Op16,Tao8,8
346,Mot22,Tao8,8
347,Op18,Tao8,8
348,She13,She5,7
349,She1,She13,7
350,Op33,She13,7
351,Op20,She13,7
352,PT2,She13,7
353,Op5,She13,7
354,Op16,She13,7
355,Mot22,She13,7
356,Op18,She13,7
357,She13,Tao8,7
358,PT2,V22M,6
359,Op16,V22M,6
360,Mot22,V22M,6
361,Tao8,V22M,6
362,She13,V22M,6
363,She5,V23M,5
364,She1,V23M,5
365,Op33,V23M,5
366,Op20,V23M,5
367,PT2,V23M,5
368,Op5,V23M,5
369,Op16,V23M,5
370,Mot22,V23M,5
371,Op18,V23M,5
372,Tao8,V23M,5
373,She13,V23M,5
374,V22M,V23M,5
375,Op19,PT2,4
376,Op16,Op19,4
377,Mot22,Op19,4
378,Op19,Tao8,4
379,Op19,She13,4
380,Op19,V23M,4
381,Op24,PT2,3
382,Mot22,Op24,3
383,Op24,Tao8,3
384,Op24,She13,3
385,Op24,V23M,3
386,Op22,PT2,2
387,Op16,Op22,2
388,Mot22,Op22,2
389,Op22,Tao8,2
390,Op22,She13,2
391,Op22,V23M,2
392,Op21,PT2,1
393,Op16,Op21,1
394,Mot22,Op21,1
395,Op21,Tao8,1
396,Op21,She13,1
397,Op21,V23M,1
398,Tet1,Tet6,11
399,Mot11,Tet1,10
400,Mot11,Tet6,10
401,Mot8,Tet1,9
402,Mot8,Tet6,9
403,Mot11,Mot8,9
404,Mot19,Tet1,8
405,Mot19,Tet6,8
406,Mot19,Mot8,8
407,Mot21,Tet1,7
408,Mot21,Tet6,7
409,Mot11,Mot21,7
410,Mot21,Mot8,7
411,Mot19,Mot21,7
412,Mot20,Tet1,6
413,Mot20,Tet6,6
414,Mot11,Mot20,6
415,Mot20,Mot8,6
416,Mot19,Mot20,6
417,Mot20,Mot21,6
418,Mot17,Tet1,5
419,Mot17,Tet6,5
420,Mot17,Mot8,5
421,Mot17,Mot21,5
422,Mot17,Mot20,5
423,Mot13,Tet1,4
424,Mot13,Tet6,4
425,Mot13,Mot8,4
426,Mot13,Mot21,4
427,Mot13,Mot20,4
428,Mot1,Tet1,3
429,Mot1,Tet6,3
430,Mot1,Mot8,3
431,Mot1,Mot21,3
432,Mot1,Mot20,3
433,Mot12,Tet1,2
434,Mot12,Tet6,2
435,Mot11,Mot12,2
436,Mot12,Mot8,2
437,Mot12,Mot19,2
438,Mot12,Mot21,2
439,Mot12,Mot20,2
440,Mot12,Mot17,2
441,Mot12,Mot13,2
442,Mot1,Mot12,2
443,Mot4,Tet1,1
444,Mot4,Tet6,1
445,Mot11,Mot4,1
446,Mot4,Mot8,1
447,Mot19,Mot4,1
448,Mot21,Mot4,1
449,Mot20,Mot4,1
450,Mot17,Mot4,1
451,Mot13,Mot4,1
452,Mot1,Mot4,1
453,Mot12,Mot4,1
454,R14M,RF7,8
455,R14M,RF2,7
456,R6F,RF7,6
457,R14M,R6F,6
458,R6F,RF2,6
459,PT7,R14M,5
460,PT7,R6F,5
461,Mot22,RF7,4
462,Mot22,R14M,4
463,Mot22,RF2,4
464,Mot22,R6F,4
465,Mot22,PT7,4
466,R14M,Tao19,3
467,R6F,Tao19,3
468,Mot22,Tao19,3
469,R14M,RF4,2
470,R6F,RF4,2
471,PT7,RF4,2
472,Mot22,RF4,2
473,RF4,Tao19,2
474,R14M,R21F,1
475,R21F,R6F,1
476,Mot22,R21F,1
477,R21F,RF4,1
