,ID1,ID2,Weight
85,Mot14,Mot8,19
86,Mot14,Mot19,11
87,Mot14,Mot21,19
88,Mot17,Mot18,13
89,Mot11,Mot17,9
90,Mot17,Mot7,4
91,Mot17,Mot5,13
92,Mot17,Mot8,20
93,Mot17,Mot19,13
94,Mot17,Mot21,20
95,Mot14,Mot17,16
96,Mot13,Mot18,7
97,Mot11,Mot13,7
98,Mot13,Mot7,3
99,Mot13,Mot5,7
100,Mot13,Mot8,13
101,Mot13,Mot19,7
102,Mot13,Mot21,13
103,Mot13,Mot14,13
104,Mot13,Mot17,13
105,M12M,Mot18,5
106,M12M,Mot11,2
107,M12M,Mot7,2
108,M12M,Mot5,5
109,M12M,Mot8,10
110,M12M,Mot19,5
111,M12M,Mot21,10
112,M12M,Mot14,7
113,M12M,Mot17,10
114,M12M,Mot13,7
115,Mot15,Mot18,4
116,Mot11,Mot15,4
117,Mot15,Mot7,1
118,Mot15,Mot5,4
119,Mot15,Mot8,8
120,Mot15,Mot19,4
121,Mot15,Mot21,8
122,Mot14,Mot15,8
123,Mot15,Mot17,8
124,Mot13,Mot15,8
125,M12M,Mot15,5
126,Mot18,Tet1,9
127,Mot5,Tet1,8
128,Mot8,Tet1,7
129,Mot19,Tet1,6
130,Mot21,Tet1,5
131,Mot17,Tet1,4
132,M12M,Tet1,3
133,Mot1,Tet1,2
134,Mot1,Mot18,2
135,Mot1,Mot5,2
136,Mot1,Mot8,2
137,Mot1,Mot19,2
138,Mot1,Mot21,2
139,Mot1,Mot17,2
140,M12M,Mot1,2
141,Mot2,Tet1,1
142,Mot18,Mot2,1
143,Mot2,Mot5,1
144,Mot2,Mot8,4
145,Mot19,Mot2,1
146,Mot2,Mot21,4
147,Mot17,Mot2,4
148,M12M,Mot2,4
149,Mot1,Mot2,1
150,Op8,Tao5,6
151,Op8,Tao14,5
152,Tao14,Tao5,5
153,Op8,Tao25,4
154,Tao25,Tao5,4
155,Op8,Tao10,3
156,Tao10,Tao5,3
157,Op8,Tao15,2
158,Tao15,Tao5,2
159,Op8,Tao8,1
160,Tao5,Tao8,1
161,Tao14,Tao8,1
162,Tao25,Tao8,1
163,Tao10,Tao8,1
164,Tao15,Tao8,1
165,Mot12,Mot18,2
166,Mot11,Mot12,2
167,Mot12,Mot5,2
168,Mot12,Mot8,4
169,Mot12,Mot19,2
170,Mot12,Mot21,4
171,Mot12,Mot14,4
172,Mot12,Mot17,4
173,Mot12,Mot13,4
174,Mot12,Mot15,4
175,M11M,Mot18,1
176,M11M,Mot11,1
177,M11M,Mot5,1
178,M11M,Mot8,2
179,M11M,Mot19,1
180,M11M,Mot21,2
181,M11M,Mot14,2
182,M11M,Mot17,2
183,M11M,Mot13,2
184,M11M,Mot15,2
185,M11M,Mot12,2
186,PT7,RF2,9
187,RF2,Tao14,8
188,PT7,Tao14,8
189,Mot20,RF2,7
190,Mot20,PT7,7
191,Mot20,Tao14,7
192,M11F,RF2,6
193,M11F,PT7,6
194,M11F,Tao14,6
195,M11F,Mot20,6
196,RF2,Tao12,5
197,PT7,Tao12,5
198,Tao12,Tao14,5
199,Mot20,Tao12,5
200,M11F,Tao12,5
201,RF2,Tao10,4
202,PT7,Tao10,4
203,Mot20,Tao10,4
204,M11F,Tao10,4
205,RF2,Tao15,3
206,PT7,Tao15,3
207,Mot20,Tao15,3
208,M11F,Tao15,3
209,RF2,Tao17,2
210,PT7,Tao17,2
211,Tao14,Tao17,2
212,Mot20,Tao17,2
213,M11F,Tao17,2
214,RF2,Tao16,1
215,PT7,Tao16,1
216,Tao14,Tao16,1
217,Mot20,Tao16,1
218,M11F,Tao16,1
219,She1,She5,14
220,Op33,She5,13
221,Op33,She1,13
222,Op9,She5,12
223,Op9,She1,12
224,Op33,Op9,12
225,Op10,She5,11
226,Op10,She1,11
227,Op10,Op33,11
228,Op10,Op9,11
229,PT4,She5,10
230,PT4,She1,10
231,Op33,PT4,10
232,Op9,PT4,10
233,Op10,PT4,10
234,PT1,She5,9
235,PT1,She1,9
236,Op33,PT1,9
237,Op9,PT1,9
238,Op10,PT1,9
239,PT1,PT4,9
240,She5,V12M,8
241,Op33,V12M,8
242,Op9,V12M,8
243,Op10,V12M,8
244,PT4,V12M,8
245,PT1,V12M,8
246,Op6,She5,7
247,Op6,She1,7
248,Op33,Op6,7
249,Op6,Op9,7
250,Op10,Op6,7
251,Op6,PT4,7
252,Op6,PT1,7
253,Op6,V12M,7
254,Op12,She5,6
255,Op12,She1,6
256,Op12,Op33,6
257,Op12,Op9,6
258,Op10,Op12,6
259,Op12,PT4,6
260,Op12,PT1,6
261,Op12,V12M,6
262,Op12,Op6,6
263,She5,She9,5
264,She1,She9,5
265,Op33,She9,5
266,Op9,She9,5
267,Op10,She9,5
268,PT4,She9,5
269,PT1,She9,5
270,She9,V12M,5
271,Op6,She9,5
272,Op12,She9,5
273,Op18,She5,4
274,Op18,Op33,4
275,Op18,Op9,4
276,Op10,Op18,4
277,Op18,PT4,4
278,Op18,PT1,4
279,Op18,V12M,4
280,Op18,Op6,4
281,Op12,Op18,4
282,Op18,She9,4
283,She4,She5,3
284,She1,She4,3
285,Op33,She4,3
286,Op9,She4,3
287,Op10,She4,3
288,PT4,She4,3
289,PT1,She4,3
290,She4,V12M,3
291,Op6,She4,3
292,Op12,She4,3
293,She4,She9,3
294,Op18,She4,3
295,She13,She5,2
296,She1,She13,2
297,Op33,She13,2
298,Op9,She13,2
299,Op10,She13,2
300,PT4,She13,2
301,PT1,She13,2
302,She13,V12M,2
303,Op6,She13,2
304,Op12,She13,2
305,She13,She9,2
306,Op18,She13,2
307,She13,She4,2
308,Op41,She5,1
309,Op41,She1,1
310,Op33,Op41,1
311,Op41,Op9,1
312,Op10,Op41,1
313,Op41,PT4,1
314,Op41,PT1,1
315,Op41,V12M,1
316,Op41,Op6,1
317,Op12,Op41,1
318,Op41,She9,1
319,Op18,Op41,1
320,Op41,She4,1
321,Op41,She13,1
322,Mot22,Mot8,11
323,Mot21,Mot22,10
324,Mot20,Mot22,9
325,Mot20,Mot8,9
326,Mot20,Mot21,9
327,Mot14,Mot22,8
328,Mot14,Mot20,8
329,Mot17,Mot22,7
330,Mot17,Mot20,7
331,Mot13,Mot22,6
332,Mot13,Mot20,6
333,M12M,Mot22,5
334,M12M,Mot20,5
335,Mot15,Mot22,4
336,Mot15,Mot20,4
337,Mot2,Mot22,3
338,Mot2,Mot20,3
339,Mot14,Mot2,3
340,Mot13,Mot2,3
341,Mot15,Mot2,3
342,Mot12,Mot22,2
343,Mot12,Mot20,2
344,M12M,Mot12,2
345,Mot12,Mot2,2
346,M11M,Mot22,1
347,M11M,Mot20,1
348,M11M,M12M,1
349,M11M,Mot2,1
