,ID1,ID2,Weight
228,Mot12,Mot6,2
229,Mot6,Tao11,2
230,Op10,She1,9
231,Op10,V11M,9
232,PT1,She1,8
233,PT1,V11M,8
234,Op10,PT1,12
235,Op10,V12M,10
236,PT1,V12M,10
237,P1,She1,6
238,P1,V11M,6
239,Op10,P1,6
240,P1,PT1,6
241,P1,V12M,6
242,She1,She9,5
243,She9,V11M,5
244,Op10,She9,5
245,PT1,She9,5
246,She9,V12M,5
247,P1,She9,5
248,Op10,Op7,6
249,Op7,PT1,6
250,Op7,P1,4
251,Op7,She9,4
252,She1,V22M,3
253,V11M,V22M,3
254,Op10,V22M,3
255,PT1,V22M,3
256,V12M,V22M,3
257,P1,V22M,3
258,She9,V22M,3
259,Op7,V22M,3
260,Op10,Op27,2
261,Op27,PT1,2
262,Op27,P1,2
263,Op27,She9,2
264,Op27,V22M,2
265,Op10,Op24,2
266,Op24,PT1,2
267,Op24,P1,1
268,Op24,She9,1
269,Op24,V22M,1
270,Tet1,Tet4,11
271,Mot5,Tet1,10
272,Mot5,Tet4,10
273,Mot8,Tet4,9
274,Mot5,Mot8,9
275,Mot21,Tet1,8
276,Mot21,Tet4,8
277,Mot21,Mot8,8
278,Mot16,Tet1,7
279,Mot16,Tet4,7
280,Mot16,Mot5,7
281,Mot16,Mot8,7
282,Mot16,Mot21,7
283,Mot17,Tet1,6
284,Mot17,Tet4,6
285,Mot17,Mot5,6
286,Mot17,Mot8,6
287,Mot17,Mot21,6
288,Mot16,Mot17,6
289,Mot13,Tet1,5
290,Mot13,Tet4,5
291,Mot13,Mot8,5
292,Mot13,Mot16,5
293,Mot13,Mot17,5
294,Mot2,Tet1,4
295,Mot2,Tet4,4
296,Mot2,Mot5,4
297,Mot2,Mot8,4
298,Mot2,Mot21,4
299,Mot16,Mot2,4
300,Mot17,Mot2,4
301,Mot13,Mot2,4
302,Mot12,Tet1,3
303,Mot12,Tet4,3
304,Mot12,Mot8,3
305,Mot12,Mot16,3
306,Mot12,Mot17,3
307,Mot12,Mot2,3
308,Tao11,Tet1,2
309,Tao11,Tet4,2
310,Mot8,Tao11,2
311,Mot16,Tao11,2
312,Mot17,Tao11,2
313,Mot2,Tao11,2
314,Mot6,Tet1,1
315,Mot6,Tet4,1
316,Mot6,Mot8,1
317,Mot16,Mot6,1
318,Mot17,Mot6,1
319,Mot2,Mot6,1
320,Op21,She5,1
321,Op21,She1,1
322,Op21,Op33,1
323,Op21,V12M,1
324,Op21,Op6,1
325,Op21,Op7,1
326,Op21,Op27,1
327,Op21,Op24,1
328,Mot20,Tet6,1
329,Mot20,Tet4,1
